AverageAction,PolicyRegParamNorm,StdReturn,steps,AverageAbsQYDiff,AverageReturn,AverageAbsY,AverageAbsQ,AveragePolicySurr,AverageQ,MinReturn,AverageQLoss,AverageY,AverageDiscountedReturn,MaxReturn,QFunRegParamNorm
0.432519627368,25.1247755449,41.8556794111,16500,0.949418318945,-41.0862499765,6.13456860532,6.10244634911,-6.15511826402,5.82343113056,-187.710886055,1.80546027392,5.82047267755,2.38248236874,16.9357604667,60.4143604683
0.470391359793,25.1389301285,19.4932555484,16800,0.938334441587,-35.4515893591,6.22608558177,6.18614650778,-6.22176118042,5.86817475533,-66.4650776516,1.7672926044,5.86788178853,4.27533879465,4.81379004959,60.5670946301
0.350057157255,25.3004809988,42.4058115073,17100,0.950172978226,-37.9961514034,6.39401362085,6.36465215796,-6.3335742904,6.01531974699,-226.608217864,1.93336548964,6.01836406062,3.1297924593,-3.0057707005,60.6105766682
0.242925856488,25.3768711941,32.7469937487,17400,0.940908657246,-56.3771885981,6.341061133,6.31300671952,-6.31570719758,5.97939943227,-190.921135756,1.947127137,5.98093654836,-1.16077126865,-6.17133168802,60.6803951415
0.247315113215,25.4626238359,40.892865819,17700,0.945962960666,-31.8240865619,6.41387662479,6.3627868783,-6.41881907026,6.09024336002,-166.553832036,1.90903630782,6.09535041954,5.58874938786,7.19279472834,60.8153143487
0.344721629983,25.5596326108,65.7839179491,18000,0.926019733014,-54.1964723231,6.56713619362,6.53760390593,-6.61709437343,6.26726733047,-227.075603879,1.78552396213,6.26563140102,-4.00225852379,1.6677543579,60.8902634582
0.266623402609,25.6135358883,34.4820642784,18300,0.930536061464,-32.9990052149,6.59192979417,6.54833059589,-6.59463230226,6.26019287568,-186.148181073,1.98892757786,6.26164303198,5.47350499186,6.06210449291,61.0012248539
0.222751392021,25.6653130049,65.0459020636,18600,0.935781008862,-46.9803227502,6.63934044453,6.61257034765,-6.64716957566,6.31883028537,-192.99513385,1.97883565875,6.31831271782,-2.0631765472,11.1926928898,61.0940451086
0.248560939742,25.685028532,48.1980493283,18900,0.900842396401,-37.2559575203,6.60288909254,6.58005486047,-6.63607531411,6.33989837686,-178.030864975,1.67298635591,6.3375737921,1.67214569692,15.6720990064,61.1705219613
0.15510473182,25.8024209141,66.1550305338,19200,0.929525195162,-82.9664768906,6.90344209879,6.86765072347,-7.00475280114,6.63196610063,-204.421611994,2.04677058126,6.63365436623,-6.6636131014,3.10608181241,61.315914412
0.272207986719,25.98894165,108.60922971,19500,0.931700559276,-88.6373183229,6.94684198759,6.91493065276,-7.09849342272,6.667531055,-280.476474215,1.93876483962,6.66700138315,-21.6230922797,20.8994036982,61.4149224015
0.279512513734,26.0703792155,47.8810213635,19800,0.937602429608,-59.5700735236,7.11497212285,7.0844479503,-7.22369653048,6.85938022089,-179.725452893,2.05567797846,6.86140753059,-5.13531823852,-8.72764391081,61.5946538665
0.277255991047,26.1971647572,55.3929766778,20100,0.932947136772,-50.2120493707,7.26866639206,7.25495434231,-7.38858239001,7.01887697408,-189.304313542,2.02250865388,7.01232885635,-0.648720986509,-0.477234727441,61.7120408847
0.258459604006,26.3531002004,81.2098682662,20400,0.909376479032,-94.8031761232,7.38915840268,7.35319488107,-7.5713925054,7.15864992067,-264.214097627,1.99151528357,7.16246856639,-20.8326692164,1.08859534238,61.7983135966
0.27714442732,26.5522732221,301.458901744,20700,0.950832218301,-286.58671135,7.55981672909,7.53752387983,-7.71510685492,7.30732789132,-885.607036723,2.30844065416,7.30616168941,-95.0430696214,-33.2590834534,61.9277543242
0.308345989085,26.6686536817,208.404452012,21000,0.930660557094,-178.589488267,7.67313218328,7.64645095756,-7.85742540672,7.4500641019,-636.841107859,1.93439275176,7.45045514841,-81.2223950175,-0.511969133039,62.1234945762
0.287610913662,26.7858958192,243.327747028,21300,0.972836903647,-241.364921962,7.69206648814,7.63987402438,-7.81198109301,7.43490060282,-674.176818659,3.22215668969,7.44863218946,-121.227445908,3.53303369454,62.3160035396
0.256942718557,26.8231404741,57.9901760224,21600,1.1758910081,-43.1945663618,7.93640753658,7.87502715187,-7.98812050055,7.68209885197,-179.118692343,9.03169375001,7.66104871559,1.32156404238,10.9490069624,62.3723161046
0.175515993923,26.8492530563,70.098119715,21900,1.10718193429,-49.5142375072,8.14629241022,8.09263095474,-8.22410598758,7.84296035537,-194.471738207,6.02506842267,7.84519121024,0.530858638952,8.9418133331,62.5274307157
0.16683236718,26.8628818279,32.6898809534,22200,1.03572863808,-14.5862088669,8.13958214314,8.05124099721,-8.38428869126,7.87691964081,-170.861311789,6.17346048863,7.8804585736,7.87559132579,8.82317444738,62.7990727341
0.152569400853,26.9880666573,61.3282682762,22500,1.08990101072,-65.1874946362,8.37063836653,8.29597069581,-8.4846013861,8.07596732616,-201.338804157,7.34511943253,8.07710790815,-7.40970501139,11.376289121,62.9081817048
0.226525842027,27.0410782244,39.4810946057,22800,1.28342427875,-57.9936389685,8.78709256433,8.65274493783,-8.76490239614,8.36746861772,-148.570444033,11.7701689475,8.38444504634,-0.453111331981,-6.21570142386,63.7958434545
0.259298306162,27.2390224969,53.1292363907,23100,1.14186818643,-67.2494574676,8.84461168441,8.75961145155,-8.894908048,8.42641501367,-155.999326927,9.07901535722,8.43105667401,-4.42716369886,12.5580626435,63.7571572552
0.252426034196,27.3412926561,33.0303769906,23400,1.07936874563,-36.8610529756,8.92363480449,8.85283350601,-8.95252983276,8.47612747535,-136.808786678,6.12365145609,8.48356490796,3.91318529752,-1.76288611897,64.0958033556
0.18026969121,27.4068046807,72.5971468832,23700,1.09238183677,-91.3676292584,9.08669646218,9.03485394025,-9.23711969023,8.73842990356,-211.226706761,5.38066718159,8.74022465553,-2.37859291873,15.8536506441,64.3925581641
0.262325843778,27.4655555396,55.6839884014,24000,1.08074252388,-79.5367800238,9.20479389269,9.1597083861,-9.25396588067,8.80084302661,-173.934075353,5.33023362614,8.79995592042,-3.59261008518,-15.6887316867,64.5423865898
0.294686938309,27.6163560049,54.697199103,24300,1.06341788253,-82.3072068448,9.29499656923,9.26200920144,-9.35757011386,8.86676095385,-199.095262256,5.22609998503,8.87654712967,-4.89717390035,-10.4769627861,64.8950119525
0.264427661041,27.6627543454,51.4541161051,24600,1.01461337037,-51.017392913,9.48661248759,9.44645241961,-9.49572071792,9.06689705653,-151.97334526,4.46474242497,9.06532409694,4.69800673495,72.480452652,65.2454400526
0.25069100237,27.7533664542,41.9573310754,24900,1.04187265349,-60.6835097408,9.51452421944,9.46290209367,-9.4654831259,9.00902066588,-150.96400253,4.64023732207,9.0122777632,-0.728534949389,-21.6339610152,65.4287689319
0.300945113605,27.9597067244,53.6128079853,25200,1.01911852738,-48.8985780321,9.79162596269,9.74381250124,-9.87247020978,9.35875936043,-224.856253131,3.80734380828,9.36293641527,-4.63003215466,30.4864365326,65.3891484936
0.273424772607,28.0973575105,48.2218208896,25500,1.03364180564,-35.3478017961,9.82270123512,9.74216457453,-9.85954994325,9.36964234179,-166.766468514,5.95207410853,9.37067097932,3.56654459745,17.2122104136,65.7007332476
0.234044432312,28.2409048006,76.9717930296,25800,0.998940365556,-45.9134630862,9.94681871372,9.91837508795,-9.94985150025,9.42838398031,-184.553795178,3.94214446009,9.43027681521,3.58080163424,129.795824089,65.5887777401
0.279392100419,28.3751341513,51.2124276457,26100,1.0356903721,-44.4082509239,10.0884231067,10.0789735355,-9.93405908839,9.50149856405,-142.088822552,4.30699255421,9.5053985038,5.47379381541,23.3372415537,65.8343823762
0.340880158683,28.6178101924,52.7263073674,26400,1.1501202318,-63.310313337,10.1966885224,10.1651752576,-10.045212349,9.54724515496,-181.108040087,6.950907877,9.54579795857,-0.0668448453176,3.61652501342,66.0451999051
0.320759881724,28.8010442502,63.561581068,26700,1.10266029717,-90.8004354931,10.3977488342,10.319815337,-10.1608343231,9.66539033473,-217.245617784,6.76978393573,9.6856188425,-1.998245913,23.9638707186,66.2552094236
0.31250983924,29.0134244985,64.970360784,27000,1.01558471629,-96.6161490331,10.6198905252,10.6062342809,-10.3512753398,9.8348688487,-201.942832833,3.73277333976,9.82665613096,-8.5413299426,19.9676050925,66.4332236325
0.384491672896,29.154764095,53.344908634,27300,1.04249776452,-64.2744264992,10.8022333964,10.7672988042,-10.5855516284,10.0809361105,-172.405791722,5.72318815083,10.0857700378,1.42428088866,6.42815840175,66.6256799509
0.312498865994,29.3945705522,52.3277568576,27600,1.00321824442,-48.120395682,11.0477612369,11.0029268125,-10.7034223893,10.1757361575,-180.061175134,5.27065098878,10.1698761688,5.36841700098,85.820654936,66.7946652196
0.359215803801,29.4994558051,19.6736294059,27900,1.06535355048,-48.2886870224,11.1414747563,11.1427433148,-10.7999931818,10.2883557929,-109.147506411,4.97719891565,10.2877730451,3.31671368617,-22.3486494073,66.7742693047
0.32976742106,29.6499727398,47.0735748739,28200,1.12332403603,-71.3253221395,11.1166943935,11.0920699954,-10.7348627529,10.2945666918,-158.692306683,5.88841001259,10.2953528809,0.297479521792,-12.857656116,66.8265710256
0.37256018116,29.7129152906,65.5874046744,28500,1.13273004814,-33.7370429251,11.1010345616,11.0669691098,-10.6858130425,10.2124236396,-196.230346588,6.37182525932,10.2138846399,6.51448252868,153.629239899,66.9484542074
0.326388747239,29.903468142,72.3364110036,28800,1.24957344164,-20.5548907442,11.5954544138,11.5539226346,-10.799905514,10.3055584644,-132.878596622,8.87264880127,10.2974950053,3.11675456146,152.521335442,67.6317368287
0.351155768699,30.0627563589,45.041034447,29100,1.19406587328,-9.47230617654,12.0337557539,11.9771146531,-10.8651072174,10.3705003769,-79.8481414733,9.26501108593,10.3638969206,15.3331959207,151.319554881,67.4375651627
0.323172272111,30.2396163819,81.6080757845,29400,1.08861895011,-13.415790904,11.9468865232,11.9153081215,-11.1358831444,10.6055687081,-150.715561052,6.2691459593,10.6079091885,10.6173263815,166.912299552,67.2853201417
0.400126518259,30.4470496787,45.5872183831,29700,1.16018744391,-45.8395696282,12.4409230669,12.3813186087,-11.2479692852,10.7424732979,-153.519376201,9.63290012731,10.7371609519,11.8208816881,10.983202843,67.5626741452
0.360207892524,30.7093101515,66.4138300642,30000,1.22539697527,-52.2085291467,12.6837787296,12.6375434063,-11.1705385068,10.6303016175,-181.573509084,9.54382430896,10.6246651376,9.85796152624,93.5573605242,68.0723291246
0.414402511609,30.9644385402,54.4972179608,30300,1.21825703658,-34.432873988,12.6387869409,12.5794878866,-11.121834348,10.6208278534,-158.412257162,9.68473648264,10.6107100132,7.35243818889,128.204880499,68.4537990459
0.380635762887,31.1649316922,59.2029551466,30600,1.13990323675,-13.2095084507,12.777959508,12.7420935472,-11.1028958583,10.5497638145,-121.086034934,8.11290569421,10.5485946536,11.6860363341,165.305946072,68.6142313597
0.420042099222,31.3528331545,29.8536070077,30900,1.27444426867,-27.4278878492,12.9772330391,12.9298856385,-11.4475829887,10.893764678,-110.255265831,11.0098032829,10.8815980787,10.2290726777,25.6629680649,68.8179736706
0.397789723475,31.45210028,23.2032981881,31200,1.18072997428,-41.2763428172,13.25838037,13.2063890211,-11.6615025278,11.1528227284,-83.8261374467,9.41777514369,11.1383054729,5.49065421222,0.58584182418,69.1667240113
0.349621652049,31.5983927803,23.6434724513,31500,1.36831209883,-24.485231461,13.6822747814,13.5906469677,-11.2412222729,10.6810127673,-69.7267866978,13.83407798,10.68163583,15.4335438836,10.4867297464,69.4549622785
0.415172614712,31.7647918684,22.1112046335,31800,1.26183416837,-56.5490509946,13.4137927566,13.3376171862,-11.8048321208,11.3146175544,-90.035041837,12.8370434746,11.2890964323,6.16497525631,-15.8139501559,69.7399639565
