ExplainedVariance,Perplexity,AveragePolicyStd,NumTrajs,MaxReturn,LossBefore,LossAfter,MeanKL,Entropy,Iteration,MinReturn,AverageReturn,StdReturn,AverageDiscountedReturn,dLoss,MeanKLBefore
0.87204034635,1.7510603627,0.42370534464,14,-4.7170038924,1.19960258658e-16,-0.00599728809949,0.0105058333608,0.560221525984,24,-6.34874789183,-5.54211558869,0.514352760274,-1.77299420276,0.00599728809949,0.0
0.815063665054,1.68740835942,0.408303423288,14,-4.35351968608,-2.8496880781e-16,-0.0144723047079,0.0132600901534,0.523193836761,25,-5.87361511281,-5.1140873225,0.480195490722,-1.57931391086,0.0144723047079,0.0
0.903584413611,1.63472059645,0.39555452711,14,-4.09637086384,3.71065612099e-17,-0.00150508634924,0.016108111183,0.491471900726,26,-5.1449568127,-4.72785943076,0.305537017093,-1.45531945204,0.00150508634924,0.0
0.867619750804,1.61615723156,0.391062736257,14,-4.26855015861,-1.80094034923e-16,-6.53870836419e-05,0.00216532367158,0.480051252123,27,-5.63337620922,-4.8984522697,0.431629399827,-1.53178627912,6.53870836417e-05,0.0
0.886457116682,1.60430680037,0.388195278837,14,-4.37658923181,4.17919667127e-17,-0.00713387985438,0.011805656394,0.472691763207,28,-5.43127566786,-4.95707346851,0.322278165425,-1.55132200506,0.00713387985438,0.0
0.906795102603,1.51760136601,0.367215102066,14,-4.37997367417,-7.13478342214e-17,-0.0148690162891,0.0153157850332,0.417131039753,29,-5.82964246701,-4.9621264681,0.396881080247,-1.63604905891,0.0148690162891,0.0
0.878998009786,1.43163066841,0.346412710079,14,-3.62737538065,6.45515387175e-17,-0.0125498244225,0.0132171206604,0.358814122151,30,-4.44609845431,-4.10046986867,0.261490183429,-1.28839620847,0.0125498244225,0.0
0.847165254797,1.39872770936,0.338451157238,14,-3.00588943359,-3.01478418949e-16,-0.0103550661804,0.012667263032,0.3355630444,31,-4.06849598316,-3.57995805843,0.321012102956,-1.14524133439,0.0103550661804,0.0
0.893017213953,1.3692677058,0.331322698834,14,-2.96192456215,1.09211581577e-16,-0.0186590828295,0.0119561319934,0.314276075621,32,-3.90012155268,-3.37543522417,0.293013904394,-1.10041149861,0.0186590828295,0.0
0.873111268735,1.28398707678,0.310687283241,14,-2.53974801455,1.3983523334e-16,-0.00023718698933,0.0134848446935,0.249970140401,33,-3.08564444224,-2.84821091849,0.160338827559,-0.90813834789,0.000237186989331,0.0
0.843142005189,1.26496396944,0.306084248175,14,-2.47532094169,4.43428362812e-18,4.43428362812e-18,0.0,0.235043639114,34,-3.42125939022,-2.90423230681,0.24749064123,-0.923223911095,0.0,0.0
0.88507239973,1.26496396944,0.306084248175,14,-2.49062197052,1.0272867213e-17,-0.000783435565994,0.00216807129679,0.235043639114,35,-3.38750785892,-3.03031204534,0.247720936203,-0.967959168984,0.000783435565994,0.0
0.875503243843,1.24234612628,0.30061139228,14,-2.61535453041,3.21548343507e-16,-0.000307187197899,6.07785686809e-05,0.217001629292,36,-3.78587465107,-2.99591970844,0.320270377746,-0.917472449207,0.000307187197899,0.0
0.890444247729,1.23669181981,0.299243215647,14,-2.45750218531,-3.83447820453e-16,-0.000264808186601,0.000392732801679,0.212439927217,37,-3.27269753017,-2.88126488785,0.211575463809,-0.919361839481,0.0002648081866,0.0
0.904908152263,1.22576442605,0.296599106261,14,-2.45163058147,7.98303222469e-17,-0.0184399167083,0.0166428671037,0.20356467064,38,-3.34712496846,-2.87187588462,0.262875060842,-0.920050084551,0.0184399167083,0.0
0.798197128013,1.19200356109,0.288429965306,14,-2.12454927414,2.16493489802e-17,-0.000249203614878,0.000871640957171,0.17563555613,39,-3.08181698711,-2.57824218561,0.280392386329,-0.811212509648,0.000249203614878,0.0
0.913206815631,1.17866228435,0.285201766908,14,-2.19696501727,1.11762451146e-16,-0.00219957001057,0.00726366307761,0.164380138074,40,-2.88195640707,-2.5954813389,0.157647481737,-0.827504273957,0.00219957001057,0.0
0.854168247525,1.14488237546,0.27702801788,14,-2.15238748192,-6.06393242498e-17,-0.0122633745558,0.0105177891896,0.135301902875,41,-3.01529392808,-2.4565375312,0.214855293335,-0.796706555849,0.0122633745558,0.0
0.881289228615,1.03754203517,0.25105479797,14,-1.74284515944,-4.55720117727e-17,-0.0173949576155,0.0133004505528,0.0368544881299,42,-2.34430465903,-2.09962407397,0.158416288045,-0.647988507467,0.0173949576155,0.0
0.837245259135,1.00261338792,0.242603087887,14,-1.43900586961,-1.59131966863e-16,-0.00361912324804,0.00990401029528,0.00260997895544,43,-2.03782950149,-1.79541988996,0.169546251511,-0.575926892178,0.00361912324804,0.0
0.877182954656,0.96683932915,0.233946812968,14,-1.65183028333,1.76155386574e-16,-0.00980356246023,0.015997685019,-0.0337229512634,44,-2.18286785776,-1.88283153088,0.184572414669,-0.599614551187,0.00980356246023,0.0
0.866150137453,0.956293776064,0.231395097847,14,-1.3242160158,-4.42503176958e-17,-0.000325023203578,0.000396327410777,-0.0446901159992,45,-1.82814638069,-1.6141279271,0.119101983664,-0.510306702705,0.000325023203578,0.0
0.892984547132,0.950593559439,0.230015812301,14,-1.40603181019,1.25091735911e-16,-0.015107971196,0.0159381131947,-0.0506686900837,46,-1.79153334507,-1.60787137311,0.117237236499,-0.515516685238,0.015107971196,0.0
0.885724128921,0.911652350016,0.220593179643,14,-1.2993954067,-5.19134999538e-16,-0.0028061049185,0.0168065697527,-0.0924965567389,47,-1.67988395026,-1.48233117527,0.114798750608,-0.465728930791,0.0028061049185,0.0
0.876319422836,0.87874144261,0.212629703533,14,-1.19180275982,-1.08696120887e-16,-0.0154962230766,0.0102686288268,-0.129264574044,48,-1.5174475014,-1.37908359215,0.105721681659,-0.44619261291,0.0154962230766,0.0
0.835891732262,0.817951186317,0.197920241174,14,-1.05002718697,5.46322246701e-17,-0.000964332997737,0.00817764280335,-0.200952618589,49,-1.38117633756,-1.21115954243,0.108497953189,-0.380077286307,0.000964332997737,0.0
0.863652952029,0.805991917607,0.19502644826,14,-0.997943041163,1.74912994142e-16,-0.000329414455236,0.000604198001857,-0.215681564309,50,-1.36277741538,-1.15431223097,0.0984158399364,-0.38152485447,0.000329414455236,0.0
0.858612967008,0.801214479347,0.193870448063,14,-0.936487977062,-6.10738311776e-16,-0.000155572900577,0.000516869823218,-0.221626603278,51,-1.34543343789,-1.15985234467,0.11305415099,-0.366073931066,0.000155572900577,0.0
0.888027419815,0.796464664812,0.192721131998,14,-1.01978792366,9.70916468916e-17,-0.000205726180373,0.00117697250716,-0.22757251369,52,-1.29100404805,-1.1850861474,0.0823006626375,-0.376636588553,0.000205726180373,0.0
0.888747972478,0.791632530771,0.191551897024,14,-0.997152414609,-1.92993769114e-16,-0.000434298693674,0.0012797511496,-0.233657971138,53,-1.31844292434,-1.15795741611,0.0924285928465,-0.371555023096,0.000434298693674,0.0
0.914824564602,0.780502809531,0.188858830312,14,-1.02901085749,1.87812728332e-17,-0.0001409122607,0.00108280599236,-0.247816939377,54,-1.39477146801,-1.16868513208,0.0844956755524,-0.368670324311,0.0001409122607,0.0
0.901651043633,0.767862842913,0.185800328431,14,-1.03706678841,5.32021516789e-16,5.32021516789e-16,0.0,-0.264144151741,55,-1.31114875487,-1.17978790562,0.0767199513123,-0.382470205175,0.0,0.0
0.903063614912,0.767862842913,0.185800328431,14,-1.00711688532,-4.01679351156e-17,-4.01679351156e-17,0.0,-0.264144151741,56,-1.26488720545,-1.12120139801,0.0815531457923,-0.35260386142,0.0,0.0
0.885971770483,0.767862842913,0.185800328431,14,-1.02297863037,1.40099572155e-18,-0.0112621540909,0.016174748792,-0.264144151741,57,-1.32442978939,-1.17240872299,0.0944009142065,-0.366713143023,0.0112621540909,0.0
0.764723178243,0.705359109069,0.170676254668,14,-0.907581330467,1.37746956698e-16,-0.0139162319485,0.0114856327186,-0.349048231292,58,-1.42610936775,-1.13448894169,0.154939410013,-0.336284424749,0.0139162319485,0.0
0.864748436982,0.695955713216,0.16840090816,14,-0.872270742991,1.28376145693e-16,-0.000279076053993,0.000197247563764,-0.362469251108,59,-1.22187312438,-1.02907389471,0.0871232459922,-0.312555612598,0.000279076053993,0.0
0.899401926374,0.692294186237,0.167514925824,14,-0.923304073106,-1.61266502797e-16,-1.61266502797e-16,0.0,-0.367744289085,60,-1.18239341572,-1.04821719327,0.0754239949985,-0.330868488887,0.0,0.0
0.842762391013,0.692294186237,0.167514925824,14,-0.776817136307,1.40628249786e-17,-0.000757375535572,0.00175988438867,-0.367744289085,61,-1.22323402266,-0.991880265381,0.111833119926,-0.30419371233,0.000757375535572,0.0
0.856855258144,0.67884052735,0.164259534236,14,-0.903956952365,3.61985573791e-16,-0.000431860659177,0.000230596416042,-0.387369043,62,-1.1431482897,-1.02017455941,0.079522697273,-0.317218739391,0.000431860659177,0.0
0.913547006018,0.671867592549,0.16257228815,14,-0.88091000438,-1.85156123238e-16,-0.00108988619941,0.00133287121619,-0.397693992771,63,-1.14906906594,-1.02295808474,0.0748323513655,-0.320267363022,0.00108988619941,0.0
0.826355093402,0.657221482701,0.159028358339,14,-0.846865052057,4.25337675134e-16,-0.000392906317177,0.000161381891329,-0.419734205128,64,-1.41120611573,-1.0082706866,0.147786598258,-0.322807801204,0.000392906317178,0.0
0.855349293338,0.653630214754,0.158159376632,14,-0.837300417606,-6.82179180869e-16,-6.82179180869e-16,0.0,-0.425213508301,65,-1.27775081659,-0.992465980859,0.11589818206,-0.316659687255,0.0,0.0
0.843257255207,0.653630214754,0.158159376632,14,-0.752240604872,-4.00830162712e-16,-0.0167597671567,0.0109999964796,-0.425213508301,66,-1.14653609602,-0.932137202056,0.118714563315,-0.300889251696,0.0167597671567,0.0
0.85537745224,0.627617900419,0.151865158086,14,-0.67329532128,-1.04836774182e-16,-0.00790768613355,0.0107688720405,-0.46582373651,67,-1.03013410515,-0.835625814503,0.0908715825006,-0.267128017882,0.00790768613355,0.0
0.822178444448,0.622221097974,0.150559289888,14,-0.671777047327,-1.361510111e-17,-1.361510111e-17,0.0,-0.474459786424,68,-1.07531764442,-0.820229247798,0.11929104466,-0.253070236776,0.0,0.0
0.844356469037,0.622221097974,0.150559289888,14,-0.64709682463,-1.01534191108e-16,-0.00400247989319,0.0116572386223,-0.474459786424,69,-1.19860319949,-0.831944882283,0.147149133767,-0.260271341026,0.00400247989319,0.0
0.8527078645,0.614866418393,0.148779672741,14,-0.622215407603,-2.12832397209e-16,-2.12832397209e-16,0.0,-0.486350240633,70,-0.93243417689,-0.74914636793,0.0895759432629,-0.233239136244,0.0,0.0
0.804471948603,0.614866418393,0.148779672741,14,-0.597480631807,1.20802838632e-16,-0.000616926197976,0.000915624785949,-0.486350240633,71,-0.957216843864,-0.747852929123,0.097850058798,-0.227955232126,0.000616926197976,0.0
0.800100260526,0.606699611301,0.146803544512,14,-0.623362486428,-2.40862224345e-17,-2.40862224345e-17,0.0,-0.499721484711,72,-1.17683868649,-0.771104210137,0.135662002305,-0.242652300433,0.0,0.0
0.818397830764,0.606699611301,0.146803544512,14,-0.589117306042,-1.08141009375e-16,-1.08141009375e-16,0.0,-0.499721484711,73,-0.977510389606,-0.748441831785,0.114698265978,-0.233413913195,0.0,0.0
0.853127940303,0.606699611301,0.146803544512,14,-0.596974188338,3.88049380988e-17,3.88049380988e-17,0.0,-0.499721484711,74,-0.918858497276,-0.773643302144,0.0938185042789,-0.240936137527,0.0,0.0
0.82306923574,0.606699611301,0.146803544512,14,-0.554045580296,-1.77582816177e-16,-3.10515190659e-05,0.00207899318422,-0.499721484711,75,-1.09338085037,-0.777388403772,0.118400577774,-0.237538981465,3.10515190657e-05,0.0
0.839190672776,0.604072180708,0.146167783228,14,-0.627620720822,2.140615727e-16,-0.000348446019733,0.000674745173349,-0.504061583704,76,-1.03452794816,-0.769350121032,0.118117399324,-0.243698361427,0.000348446019733,0.0
0.867278330621,0.599898681295,0.145157918551,14,-0.612437847509,-9.58228205778e-17,-0.000462825489663,0.000999814678809,-0.510994502534,77,-0.948696398705,-0.738965289647,0.0792238713622,-0.241688295556,0.000462825489663,0.0
0.820332254375,0.590091469354,0.142784860372,14,-0.637117680848,-9.5621262231e-17,-9.5621262231e-17,0.0,-0.527477721295,78,-0.958904263738,-0.765966695924,0.094364521479,-0.234260308093,0.0,0.0
0.809641126067,0.590091469354,0.142784860372,14,-0.615176197065,6.89210593358e-16,-0.0101679784636,0.00967459632199,-0.527477721295,79,-1.12254854134,-0.761543070936,0.133035913549,-0.239487710216,0.0101679784636,0.0
0.872907669038,0.567926189018,0.13742151143,14,-0.560830373198,-3.16149223203e-17,-0.000659685117018,0.00135267245931,-0.565763817617,80,-0.716625295589,-0.646484578677,0.0442655210388,-0.204113343941,0.000659685117018,0.0
0.887458404385,0.560669077473,0.135665502892,14,-0.589173417196,-1.0839873972e-16,-1.0839873972e-16,0.0,-0.578624427234,81,-0.717524041779,-0.655374545561,0.0371405226121,-0.209693757329,0.0,0.0
0.896931143249,0.560669077473,0.135665502892,14,-0.536452511633,2.38268399719e-17,2.38268399719e-17,0.0,-0.578624427234,82,-0.727998041,-0.662904166219,0.0508110749939,-0.215853245517,0.0,0.0
0.859277455687,0.560669077473,0.135665502892,14,-0.514417240023,-1.59449173441e-16,-0.000164139985402,0.000143742566205,-0.578624427234,83,-0.762107537767,-0.65047850319,0.0660442099854,-0.208263212686,0.000164139985402,0.0
0.873106958726,0.556630059474,0.13468817878,14,-0.483549600528,1.28468664278e-16,1.28468664278e-16,0.0,-0.585854425826,84,-0.762273168544,-0.628643975117,0.0614892716353,-0.197193036376,0.0,0.0
0.888768659022,0.556630059474,0.13468817878,14,-0.545198589117,2.77925830498e-16,-0.000158342271674,0.000192294548137,-0.585854425826,85,-0.803269792891,-0.631315648179,0.0649134106429,-0.196408065076,0.000158342271674,0.0
0.853469739381,0.554096506129,0.134075133042,14,-0.544302685927,-1.0479712336e-16,-1.0479712336e-16,0.0,-0.590416408617,86,-0.737670352771,-0.614108793785,0.0532756001842,-0.184676039222,0.0,0.0
0.866566710895,0.554096506129,0.134075133042,14,-0.524481358408,9.94112199966e-17,-0.000266185315277,0.00142979682187,-0.590416408617,87,-0.746343681329,-0.651176057417,0.0578535773782,-0.206609455601,0.000266185315277,0.0
0.858620415002,0.543637508372,0.131544361776,14,-0.557228552813,-4.65864119768e-16,-4.65864119768e-16,0.0,-0.609472599138,88,-0.734264882241,-0.646357472809,0.0582829358587,-0.203905641822,0.0,0.0
0.911343631515,0.543637508372,0.131544361776,14,-0.538637565378,2.24450088145e-16,2.24450088145e-16,0.0,-0.609472599138,89,-0.732608293035,-0.648301468239,0.0472794382249,-0.206768818795,0.0,0.0
0.844723984364,0.543637508372,0.131544361776,14,-0.514069019284,-6.5727846446e-17,-0.000684795282281,0.00558240107693,-0.609472599138,90,-0.773684442919,-0.6329229737,0.0798195642177,-0.204318332323,0.000684795282281,0.0
0.879472715979,0.521271045631,0.126132332582,14,-0.570820911997,5.95026673436e-17,-0.0147060644053,0.0116313309478,-0.651485131374,91,-0.705938942778,-0.64033087509,0.0456602374094,-0.201777270777,0.0147060644053,0.0
0.901957726881,0.514339850061,0.124455186168,14,-0.496359294199,5.70971841236e-17,-0.000466874188115,0.000539026262875,-0.664871045125,92,-0.629170253104,-0.555355720937,0.0420108695793,-0.17287629334,0.000466874188115,0.0
0.890200547534,0.507825290803,0.122878853545,14,-0.481394745466,-5.20350958089e-17,-5.20350958089e-17,0.0,-0.677617806299,93,-0.585802134972,-0.535611134173,0.0292632658407,-0.169678792428,0.0,0.0
0.873283453802,0.507825290803,0.122878853545,14,-0.452667296044,2.52284552376e-16,2.52284552376e-16,0.0,-0.677617806299,94,-0.629751130394,-0.544634034396,0.0440528476871,-0.174757532811,0.0,0.0
0.861302234317,0.507825290803,0.122878853545,14,-0.466903588993,-2.06111582828e-16,-2.06111582828e-16,0.0,-0.677617806299,95,-0.629877596719,-0.543838602392,0.0514183658227,-0.176294589883,0.0,0.0
0.886616109696,0.507825290803,0.122878853545,14,-0.499288051568,-2.62554528383e-16,-0.0120100469046,0.0122728537338,-0.677617806299,96,-0.674952933477,-0.565511997908,0.0454735706844,-0.180631064187,0.0120100469046,0.0
0.849566882567,0.503828899448,0.121911843833,14,-0.421465503919,-2.33160052112e-16,-2.33160052112e-16,0.0,-0.68551855377,97,-0.546720085071,-0.495381506443,0.0381005842502,-0.154112139145,0.0,0.0
0.888132020807,0.503828899448,0.121911843833,14,-0.430890002825,1.17491994969e-16,-0.00290448082862,0.0141495141938,-0.68551855377,98,-0.534206164924,-0.481254347246,0.0346243610082,-0.156470130666,0.00290448082862,0.0
0.849588110973,0.472159759096,0.114248838997,14,-0.367867411713,2.64801408314e-16,-0.000201081434898,3.96440996712e-05,-0.750437878004,99,-0.582675909512,-0.471497356673,0.0569446250777,-0.147564897887,0.000201081434899,0.0
0.891782186982,0.46995533164,0.113715432089,14,-0.393712005193,2.63836571638e-16,2.63836571638e-16,0.0,-0.755117627858,100,-0.532858895954,-0.476921859935,0.0343576893258,-0.152939196121,0.0,0.0
0.879705857363,0.46995533164,0.113715432089,14,-0.413138978148,-2.39437272919e-16,-2.39437272919e-16,0.0,-0.755117627858,101,-0.537217482219,-0.473114944939,0.0357396184452,-0.152161162892,0.0,0.0
0.901695426525,0.46995533164,0.113715432089,14,-0.400688179378,-1.55087582988e-16,-1.55087582988e-16,0.0,-0.755117627858,102,-0.53110866473,-0.457207305231,0.0378456319884,-0.150590123513,0.0,0.0
0.890465965904,0.46995533164,0.113715432089,14,-0.413894447737,2.30073896442e-16,2.30073896442e-16,0.0,-0.755117627858,103,-0.535304061035,-0.472901087708,0.0369277366758,-0.150306687224,0.0,0.0
0.891758521872,0.46995533164,0.113715432089,14,-0.422245623812,2.77291417341e-17,2.77291417341e-17,0.0,-0.755117627858,104,-0.526148336295,-0.478746152763,0.0264490283883,-0.150962705069,0.0,0.0
0.87569476024,0.46995533164,0.113715432089,14,-0.373556915152,1.25032259678e-17,1.25032259678e-17,0.0,-0.755117627858,105,-0.518005921092,-0.470496681358,0.0341390342682,-0.152787913091,0.0,0.0
0.89193159594,0.46995533164,0.113715432089,14,-0.427368804986,-2.83820586081e-16,-2.83820586081e-16,0.0,-0.755117627858,106,-0.534184515428,-0.474275459138,0.0241955062706,-0.151199085489,0.0,0.0
0.883749268289,0.46995533164,0.113715432089,14,-0.404614536229,-7.06445484122e-18,-7.06445484122e-18,0.0,-0.755117627858,107,-0.603787129756,-0.477810939651,0.0490597544638,-0.15478855554,0.0,0.0
0.870470219873,0.46995533164,0.113715432089,14,-0.401809090486,1.16077782307e-17,1.16077782307e-17,0.0,-0.755117627858,108,-0.58593406823,-0.465233879482,0.0507820319322,-0.151804921567,0.0,0.0
0.876688073034,0.46995533164,0.113715432089,14,-0.406832752014,3.1868026736e-16,-0.0136922532134,0.0155526547642,-0.755117627858,109,-0.517535451707,-0.46547328668,0.0275693812403,-0.146203757132,0.0136922532134,0.0
0.854373307728,0.430326955133,0.104126525114,14,-0.306445695773,1.34601324795e-16,-0.00100018349941,0.00201922023288,-0.843209998448,110,-0.447352354266,-0.405753484961,0.0337940898527,-0.128585520033,0.00100018349941,0.0
0.864617322485,0.419622331399,0.101536319553,14,-0.357287221331,1.60189322124e-16,1.60189322124e-16,0.0,-0.868400183191,111,-0.49516798875,-0.409310938945,0.0356197685093,-0.126019541912,0.0,0.0
0.881363894045,0.419622331399,0.101536319553,14,-0.341482766638,2.71266970526e-16,-0.000214080235976,0.000363376002944,-0.868400183191,112,-0.473762777557,-0.411553616276,0.0371428271794,-0.136135768589,0.000214080235976,0.0
0.895645686099,0.41660734054,0.10080678003,14,-0.356216222066,-3.91231359478e-16,-0.0165904701737,0.013277207089,-0.875611130196,113,-0.481938531459,-0.412242012782,0.0346919307453,-0.132967058816,0.0165904701737,0.0
0.859198119016,0.411016303606,0.0994539127728,14,-0.295040789211,-6.43929354283e-17,-0.000914662773268,0.00106849310704,-0.889122397131,114,-0.39039614158,-0.342058550194,0.0267322890783,-0.107425319481,0.000914662773268,0.0
0.85989417035,0.402881624145,0.0974855584899,14,-0.329381152757,3.38618022511e-17,-0.0197803171898,0.0161380039109,-0.909112496796,115,-0.426633243039,-0.374974224458,0.0307747889862,-0.128070944355,0.0197803171898,0.0
0.841763813231,0.391378537571,0.0947021482972,14,-0.274586956113,1.58338950417e-16,-6.8519686041e-05,0.000112415401628,-0.93808006055,116,-0.329612625697,-0.302032171299,0.0161268752515,-0.095868355314,6.85196860412e-05,0.0
0.892029144961,0.389218734027,0.0941795390689,14,-0.257759948987,-4.87599378863e-16,-0.0114662391633,0.0167117535296,-0.943613795124,117,-0.318321295958,-0.284665836072,0.017555327707,-0.0935696615765,0.0114662391633,0.0
0.870550534389,0.384349508218,0.0930013289722,14,-0.229038740513,-4.87133481701e-16,-0.000104281859059,0.0171700324421,-0.956202962703,118,-0.300106647459,-0.262017235832,0.0196958905682,-0.0826143076164,0.000104281859058,0.0
0.888074873021,0.373631350077,0.0904078484812,14,-0.219210095673,-3.40884727853e-16,-0.0188894193251,0.0192545649538,-0.984485662666,119,-0.30269764492,-0.262842964293,0.0212661703384,-0.0835381286271,0.0188894193251,0.0
0.878223968686,0.350589486917,0.084832392158,14,-0.200217378894,-3.59315751755e-16,-0.0104965060882,0.0131037405044,-1.04813929292,120,-0.271258266002,-0.230314184176,0.0220662156007,-0.0754297854818,0.0104965060882,0.0
0.847558009391,0.33875575485,0.0819689754361,14,-0.168922081093,6.04014193159e-17,-0.00364437997638,0.0091669582745,-1.08247591844,121,-0.249119405108,-0.207950419162,0.0221429326139,-0.0668856872169,0.00364437997638,0.0
0.90328858764,0.331158540641,0.0801306720096,14,-0.175650637636,-7.3803397256e-17,-0.0126158588657,0.0178920381943,-1.10515804353,122,-0.224965048068,-0.19149944834,0.0117441264796,-0.0628698862804,0.0126158588657,0.0
0.891927242239,0.320233591629,0.0774871541818,14,-0.155998009166,3.9237132062e-16,-0.0200420673097,0.0131009133756,-1.13870457565,123,-0.202268426655,-0.178485791425,0.0122986519585,-0.0576618296393,0.0200420673097,0.0
0.852527608562,0.288632023843,0.0698404999287,14,-0.135324832588,1.91698508919e-16,-0.00704887710466,0.015086398652,-1.24260267607,124,-0.175313132667,-0.156086180614,0.0125603943075,-0.0496780296882,0.00704887710466,0.0
