Perplexity,AverageReturn,Iteration,MaxReturn,MinReturn,StdReturn,MeanKL,LossAfter,MaxKL,NumTrajs,Entropy,AverageDiscountedReturn,LossBefore,ExplainedVariance
1.10293209712,-82.3,13,-66.0,-106.0,12.8144449743,0.0024032785710593127,-0.029176257548470003,0.08397368301799998,10,0.0979721763816,-55.9122695398,-0.02313795003755887,0.801963806895
1.08527444851,-98.1111111111,14,-74.0,-176.0,30.2634522685,0.001598914074017024,0.012766270214023122,0.07138274435712263,9,0.0818329029382,-61.2233217406,0.015053610618230158,0.28787780592
1.07092151871,-96.0,15,-65.0,-170.0,30.4995446232,0.0023503482938786566,-0.009585082882145868,0.11221163851952176,9,0.0685195102654,-60.3157896619,-0.0057770912449783916,0.461095573745
1.08640299843,-90.6666666667,16,-65.0,-113.0,14.7120509938,0.0013909570073042867,-0.003357629497507512,0.04863445776965322,9,0.0828722377861,-59.3532143009,-0.001407862479636874,0.738995914074
1.08352870271,-83.5,17,-65.0,-115.0,13.5959552809,0.0019444784862559605,-0.0060753039028260255,0.06262143943204135,10,0.080223032373,-56.4071256637,-0.003825696045464012,0.749659908053
1.07709099652,-78.0909090909,18,-64.0,-91.0,9.65264490795,0.0020945570962033616,0.004680556423737496,0.06630109639532164,11,0.0742638853363,-54.1637856301,0.006025978178400752,0.852848732924
1.06490741804,-88.4444444444,19,-65.0,-207.0,42.1982388024,0.002235252822867228,0.01694321738965466,0.08985552641225925,9,0.0628878639611,-56.1422819657,0.01765272918907936,-0.618752605117
1.07898519411,-75.5454545455,20,-65.0,-113.0,12.801730255,0.003091532581859044,-0.013143774434885626,0.09317849455474514,11,0.0760209643154,-52.8432250931,-0.010771207703065562,0.557728504006
1.076589914,-81.7,21,-71.0,-89.0,6.13269924258,0.0006290455458821252,0.0031584981237314977,0.06136310132905898,10,0.0737985587168,-55.9217132521,0.0032252087824791087,0.844056370545
1.06686736776,-82.7,22,-64.0,-105.0,10.3542261903,0.0006304741908631299,-0.0006706417127529451,0.04564048512117537,10,0.0647266607164,-56.2119585052,-0.0003988569292144929,0.841885309042
1.06033190209,-82.1,23,-66.0,-93.0,8.97162192694,0.00022441550949899518,-0.003951373359045028,0.010829743459129335,10,0.0585819742944,-56.0022776613,-0.0020109747911929996,0.878677698459
1.05817372042,-86.4,24,-63.0,-170.0,29.2102721658,0.00040418775057885013,0.024455299012742803,0.019242720959915402,10,0.0565445169552,-56.5444803389,0.02529654881796531,-0.1674414638
1.05742589594,-89.3333333333,25,-70.0,-168.0,29.0248935303,0.00018371418161169505,0.001733177791550915,0.020071842244261822,9,0.0558375547207,-57.8126267428,0.0027175256419740765,0.220366842588
1.06032986832,-89.8888888889,26,-64.0,-213.0,43.9531175596,0.0002870085721425298,0.018199232490050697,0.018509073778915502,9,0.058580056238,-56.5643939547,0.018418163487552812,0.0963058872498
1.06457485159,-81.8,27,-72.0,-106.0,9.74474217206,0.00012460291699738235,-0.0006093215716058444,0.01270824787929549,10,0.0625755190715,-55.8482992922,-0.0002233715462692551,0.800555266585
1.06165077549,-76.1818181818,28,-64.0,-93.0,8.64258149375,0.0001628159854906686,0.011862129996941159,0.007134539665229346,11,0.0598250321072,-53.3228667806,0.012318902333382618,0.841382037123
1.07280522912,-81.0,29,-65.0,-121.0,14.7783625615,0.0003071741532057678,-0.00798293563254492,0.013700529982913753,10,0.0702769272423,-55.2453154226,-0.006450997120853785,0.699496809088
1.06242927887,-80.5,30,-63.0,-107.0,12.816005618,0.0009691995018524786,-0.005606093214573527,0.08480403140001064,10,0.0605580585369,-55.1112353695,-0.0006892433551743369,0.723722657037
1.05891219986,-78.0909090909,31,-64.0,-95.0,8.90816321701,0.001028435116453974,-0.000918191832580534,0.1269270587036966,11,0.0572421546462,-54.2002138582,0.00010599192338905282,0.824523993907
1.06694748961,-78.0909090909,32,-65.0,-90.0,8.29517434147,0.0002570811506132186,-0.00687268658302476,0.023243488217120564,11,0.0648017579928,-54.2228023881,-0.006704457174390244,0.874275131054
1.0684358691,-80.4,33,-72.0,-96.0,8.74299719776,0.0010886316548433272,0.0013673803796411057,0.03704980356345847,10,0.0661957744203,-55.2578499097,0.003986412351386458,0.876307015454
1.06501626222,-80.0,34,-64.0,-94.0,10.8351280565,0.00010081799183403372,0.012334876936768555,0.0014122313717436497,10,0.0629900687367,-54.977497442,0.013040579579720551,0.824120630938
1.06632160509,-83.6,35,-71.0,-144.0,21.1811236718,0.0004767498026191112,-0.021054478554318,0.03453258787571388,10,0.064214973572,-55.9939714689,-0.019074994138126584,0.472255828249
1.0602208743,-79.9,36,-64.0,-100.0,10.3387620149,0.0004112735401482464,0.018450282112533165,0.03310769235700904,10,0.0584772583992,-54.9640190952,0.02070185230095926,0.677832664488
1.0667274536,-81.3,37,-65.0,-99.0,10.3058235964,0.0004376658540582102,0.013540077268150054,0.013784063971297819,10,0.0645955072615,-55.592804068,0.015584552454101874,0.83306825545
1.06651837068,-88.7777777778,38,-64.0,-156.0,26.0075962313,0.0006526480952919866,0.02074250076776873,0.09584732464453362,9,0.0643994839838,-57.7988844311,0.02257214773787581,0.297657378625
1.08403802325,-85.8,39,-64.0,-116.0,15.0651916682,0.0010713531114690204,-0.003340830201894234,0.04421196379171423,10,0.0806929791985,-57.3051624116,-0.0022634951568579744,0.675862560048
1.09426351931,-79.9,40,-71.0,-90.0,6.68505796534,0.00033678241638701107,-0.029129521003933973,0.04237160168997456,10,0.0900815518722,-55.102091589,-0.02862812348051759,0.90873445873
1.08061113343,-102.125,41,-73.0,-223.0,47.3746701835,0.0004521685075278725,0.02139247061815267,0.02197795557073426,8,0.0775267453817,-61.0469992989,0.021728671593425723,-0.557380284112
1.08674765994,-92.6666666667,42,-65.0,-143.0,24.819347292,0.00032472473124391376,0.012255630335332399,0.027621786456531988,9,0.0831894376182,-59.4631211326,0.013044053711980433,-0.16764821299
1.10523040316,-79.8,43,-65.0,-122.0,17.2383293854,0.00024022592766149848,0.01016706298488665,0.011633088925111772,10,0.100053822879,-54.5321443384,0.011614866673917307,0.604691165286
1.11551848333,-81.2,44,-64.0,-101.0,12.0813906484,0.0028513010797948644,-0.05155710877879063,0.15602389854549642,10,0.109319304298,-55.4596599328,-0.04078531314493164,0.769646212934
1.08991140009,-92.0,45,-64.0,-181.0,33.5526120858,0.0014961296436082215,-0.023853391405632248,0.036691295372426255,9,0.0860964086153,-58.4587099252,-0.02234462517559873,0.0738030288742
1.08099237898,-81.0,46,-64.0,-112.0,13.6821051012,0.0010758518028149877,0.0045623424802744075,0.056094483037836346,10,0.0778794886637,-55.2941081309,0.005515596121283867,0.705699128801
1.07545696291,-77.4545454545,47,-64.0,-100.0,10.147670009,0.0030137208918148686,-0.028581085991958702,0.3493962090707941,11,0.0727456530302,-53.8551266042,-0.021532152184037718,0.833925814104
1.07552588513,-73.8181818182,48,-64.0,-90.0,7.62553344564,0.0016167690524598922,0.01588005216686617,0.23564714027737724,11,0.0728097374336,-52.2405721534,0.015413565058277288,0.880492080273
1.06654815969,-90.8888888889,49,-73.0,-184.0,33.3614696067,0.000940660614498701,0.01510550419469715,0.13886497402377745,9,0.0644274146739,-58.1059979487,0.015338337744440541,-2.08540074349
1.05549959124,-96.3333333333,50,-66.0,-182.0,32.4653661615,0.0011464251197713258,0.012775308362361171,0.14057311830074531,9,0.0540142010416,-60.3340151605,0.013836139174503706,-0.0745585333244
1.04316751707,-104.125,51,-70.0,-207.0,45.1675699479,0.0016770093267993256,-0.014814189118334197,0.3620965239268203,8,0.0422617739251,-61.8271641204,-0.011028556285193418,0.39204262071
1.05874748133,-74.7272727273,52,-61.0,-95.0,10.0823059149,0.001226893338988826,-0.02426602872055071,0.22657349329719953,11,0.0570865880743,-52.5751446422,-0.01942882252761343,0.733195978096
1.05393832014,-78.0,53,-64.0,-90.0,8.64449378086,0.0018817994632550263,0.004523762801075099,0.2952759556478076,11,0.0525339286145,-54.1655358252,0.007673382758047009,0.877913694132
1.05680829358,-82.2,54,-64.0,-104.0,12.4080618954,0.0007976817613894262,-0.005362299968014258,0.2240567247663716,10,0.0552533220214,-55.8899021126,-0.006824145140682756,0.78023495157
1.04941440663,-80.3,55,-69.0,-91.0,6.52763356815,0.00166107106587316,0.005367496740851662,0.13563063657331825,10,0.0482323006241,-55.2867551183,0.00972017905868217,0.904918144166
1.0496340698,-81.9,56,-64.0,-139.0,20.9162616163,0.0021343697503408733,0.0091727798945201,0.1044764042754899,10,0.0484415984751,-55.2348790433,0.009545516407034264,0.313070055859
1.04991478201,-94.1111111111,57,-73.0,-157.0,23.7039351841,0.006402152341809891,-0.0135495972402087,0.24066242206305355,9,0.0487090008893,-60.2033321982,-0.006498130607863103,0.545420664316
1.05100818684,-78.5454545455,58,-64.0,-94.0,10.3779805039,0.004241986599032533,-0.0014404697465917205,0.1939243232169465,11,0.0497498814364,-54.3401643485,-0.0018975576153605247,0.808240485971
1.05249160718,-89.4444444444,59,-72.0,-120.0,15.7417428875,0.002931426549773728,0.015813775503489346,0.2395883118167856,9,0.0511603123649,-58.809531631,0.017369742468297696,0.683424726394
1.04336937244,-94.5555555556,60,-70.0,-144.0,23.8984477,0.0009659669618279653,0.004313332968307974,0.11826981479186394,9,0.0424552575642,-60.2974138189,0.004374635709741187,0.352177119313
1.051914898,-79.5,61,-64.0,-121.0,16.4331981063,0.004192316770724391,-0.005590969246255136,0.30758089118531945,10,0.0506122156032,-54.4530844947,-0.0012332404402961756,0.590529396212
1.0417261004,-107.25,62,-64.0,-302.0,74.2542086349,0.0026316923473471646,-0.006860641697621029,0.17249099554266695,8,0.0408790492784,-59.7991538693,-0.005937033776989441,-6.68733144657
1.05109542607,-79.2,63,-65.0,-94.0,9.65194280961,0.003328008154172154,0.0028248022233331276,0.20089367275204345,10,0.0498328832709,-54.6749538951,0.0052676568965174635,0.536394312705
1.05657978255,-80.5,64,-65.0,-101.0,12.1264174429,0.01447717808252704,-0.030979835576653826,0.8191318354336341,10,0.0550370711211,-55.1456228479,-0.01563839929978874,0.780624908283
1.06025532813,-102.875,65,-73.0,-160.0,30.9896656161,0.010709929507648734,-0.0002756841247566461,0.5306576098179758,8,0.0585097547166,-62.8113197396,-0.002009135596338761,-0.264053517667
1.05173713102,-172.4,66,-71.0,-500.0,164.733238905,0.009067057722877934,-0.018363105335749128,0.5922498322241339,5,0.0504432076315,-67.0381284036,-0.018723594560551185,-171.513909952
1.05362289616,-111.75,67,-64.0,-250.0,58.167323301,0.006258426455160282,0.0021800227444731227,0.5572175493844772,8,0.0522346025726,-62.9872758214,0.0027362999357493606,-0.0243337804703
1.05535458961,-118.142857143,68,-73.0,-277.0,65.9857745956,0.005149264179123675,0.010952230780047577,0.44221763402252323,7,0.0538768143573,-64.7060877331,0.0120650985579711,0.372506554539
1.05086885009,-116.571428571,69,-73.0,-289.0,71.2678191108,0.0025881800622335554,0.028866536580853776,0.18426069053117805,7,0.049617298275,-63.5056954441,0.03299742016895344,0.445877192789
1.05898585124,-442.5,70,-385.0,-500.0,57.5,0.005347507194509648,-0.012164904061235144,0.10402067773210755,2,0.0573117060385,-98.6279098399,-0.008603042754672496,-26.3093514587
1.05590898959,-120.0,71,-64.0,-179.0,44.9507667184,0.0022786782305319214,0.015862148601971878,0.24902031500559352,7,0.0544019974656,-67.0051228404,0.0169360698815896,0.0655244554463
1.0711433517,-90.5555555556,72,-73.0,-109.0,12.5530971044,0.013587263227555399,-0.026849636455478935,0.30678633866325095,9,0.0687266309681,-59.4339502774,-0.011757786861677083,0.681841918574
1.06204778671,-90.2,73,-64.0,-156.0,26.8953527584,0.00741900172061429,0.004101974479146762,0.17702795237898422,10,0.0601989187077,-58.2841315197,0.004848179401010258,0.490212557684
1.05564116354,-95.0,74,-72.0,-129.0,16.5327956902,0.0026043789237668678,0.012318019401720719,0.08110394238980806,9,0.0541483202814,-60.9912961507,0.010885367774780504,0.314743502879
1.05344288023,-82.8,75,-64.0,-105.0,13.3026313187,0.004564818341209233,-0.029367334640644057,0.174273012297111,10,0.0520637337418,-56.1025383797,-0.024496857976063477,0.717796839185
1.03325363773,-118.285714286,76,-73.0,-189.0,47.9276665872,0.0006238185533986096,-0.003959162788561665,0.04985084449740909,7,0.0327126950698,-66.1503387248,-0.004806699202307562,-0.433529342857
1.04076407943,-83.5,77,-63.0,-97.0,11.9184730566,0.0008833409132490062,0.001089640395017983,0.044612441595176355,10,0.0399551351551,-56.4761465266,0.003292656891335086,0.602898031294
1.04737561173,-74.0909090909,78,-64.0,-101.0,10.8833028531,0.0010643964519466392,0.0006278905080703799,0.09024265237200622,11,0.0462876180077,-52.2378429329,0.002762176194027517,0.788254779119
1.03925432811,-83.7,79,-72.0,-104.0,10.5645634079,0.0018438022455843702,-0.02610206757859447,0.21998006419291372,10,0.0385034637904,-56.6419575981,-0.022125322879772615,0.832668208108
1.04753944051,-80.3,80,-64.0,-95.0,9.78825827203,0.0067370311696695025,-0.015258833827960455,0.8331459027121522,10,0.0464440241444,-55.1654635521,-0.00040143595064750197,0.84415958237
1.04197496106,-89.8888888889,81,-64.0,-119.0,17.9285275125,0.006003761029168166,0.0029555276323102275,0.5269027054432769,9,0.0411179133514,-58.8322125622,0.002768807434632126,0.656259086522
1.03876763349,-94.7777777778,82,-63.0,-194.0,37.2223880593,0.004156147644919219,0.024805304606328158,0.382081042543941,9,0.038035042725,-59.238926919,0.02580779552575623,-0.0929087863337
1.04643020837,-83.0,83,-65.0,-126.0,15.792403237,0.008046824563354487,-0.010081453299491524,0.46782540921206806,10,0.045384570159,-56.076370302,-0.0009353589124035979,0.641586309635
1.04593150166,-91.0,84,-64.0,-169.0,30.9910381311,0.005119315970072582,0.016217139961333223,0.3690587332159958,9,0.044907877514,-58.2613534543,0.015723286642838005,-3.66908450532
1.05205711715,-79.8,85,-64.0,-105.0,13.8477434985,0.004517272983029163,-0.010311998680887575,0.31656320844602853,10,0.0507474067146,-54.7362376106,-0.010195660483289865,0.666548017203
1.05061757519,-85.9,86,-64.0,-108.0,15.7635655865,0.005736512038427845,0.016525499583348778,0.32991900041260713,10,0.0493781581159,-57.2920573692,0.021423748089698314,0.713705966846
1.04744742745,-102.375,87,-76.0,-187.0,32.7144367978,0.004715186089848303,0.014627767853432984,0.2536819332475506,8,0.0463561829671,-62.6816664292,0.015300546732047374,0.334320680482
1.05148942073,-80.7,88,-63.0,-106.0,11.5762688289,0.0038966391827729378,-7.797971632769369e-05,0.16859783890712987,10,0.0502076549884,-55.2679948385,0.0003388101804620001,0.701295303272
1.06030332743,-85.8,89,-64.0,-145.0,24.6162547923,0.004988574370480573,0.005301456072689112,0.1622385425344268,10,0.0585550251377,-56.6078827316,0.007418575040195614,0.400449608126
1.05049932417,-80.8,90,-64.0,-101.0,12.5283678107,0.0017574491078736103,-0.001200806562862119,0.07489537936355822,10,0.0492655979626,-55.2576880617,-0.001389272849465596,0.732687418883
1.04714807616,-76.0909090909,91,-65.0,-91.0,7.403372026,0.0014807425626956058,-0.0013215170988869903,0.0674355594821794,11,0.0460703508855,-53.3270277921,-0.00024076763409734112,0.899604064829
1.05203619808,-79.5,92,-64.0,-101.0,10.3368273663,0.0007201888961563888,0.014618459997578286,0.022475498501543678,10,0.0507275225415,-54.7843079594,0.01423960570285965,0.838905941497
1.05322652116,-79.6,93,-65.0,-95.0,10.2489023803,0.0010808537812452097,-0.007662591050476101,0.10203463765985213,10,0.0518583298263,-54.8290851074,-0.004771601569242202,0.844569754439
1.05923183866,-79.3,94,-65.0,-99.0,14.1070904158,0.001836756768049373,0.01094508990857159,0.11662320090201136,10,0.057543964907,-54.4852321413,0.01425407263103816,0.713450179663
1.04939483907,-95.4444444444,95,-65.0,-179.0,33.1062636273,0.0013416209046541582,0.01656582530076816,0.08849704519301002,9,0.0482136542733,-59.8669723781,0.016314640238466613,-0.354502734575
1.05361663422,-91.5555555556,96,-73.0,-127.0,18.123717494,0.0002572133417914997,-0.0019079157742570446,0.01375800817255611,9,0.0522286593031,-59.514743655,-0.0009039859077113878,0.547962913464
1.04473086856,-89.3,97,-72.0,-151.0,21.8176534027,0.0004121542135805919,0.013459816719212234,0.040724720322647415,10,0.0437593102003,-58.3908537105,0.014041269309655897,0.550603789842
1.05016486515,-86.7,98,-65.0,-111.0,16.2237480257,0.0007887924821563257,-0.009251364184944983,0.05304704021238438,10,0.0489471662771,-57.6107036867,-0.005975611256433341,0.717719997981
1.04883627741,-81.9,99,-64.0,-101.0,13.7072973266,0.0010532249720388122,0.0004091221933026262,0.045377075125889094,10,0.0476812423162,-55.6757119494,0.00342464309206412,0.740177540794
1.04585911249,-75.5454545455,100,-64.0,-99.0,10.3428819297,0.001345866505781643,-0.00870480103785904,0.07955495731761755,11,0.0448386648742,-52.9517266077,-0.006699731093793171,0.813906314435
1.04564838312,-77.6363636364,101,-64.0,-99.0,11.6718209787,0.002534626272993979,-0.012459291087099901,0.13267661436042746,11,0.0446371553273,-53.8604492701,-0.008852090758534582,0.790025464646
1.04230454127,-81.2,102,-65.0,-97.0,11.1247471881,0.0025911530847802177,-0.003108363096171856,0.32182702903094657,10,0.0414341667218,-55.504093821,0.00016557506904546233,0.827703674369
1.04187195648,-93.3333333333,103,-72.0,-191.0,35.8701361395,0.0015885042959312224,0.012334946895103038,0.07669736528748305,9,0.0410190533252,-58.8314308716,0.011647171392639221,-0.0710557171505
1.03837118923,-108.5,104,-72.0,-219.0,52.8228170396,0.0006221032461594287,0.011781641180996696,0.06268652781454481,8,0.0376533212344,-62.4309021577,0.013332860934270158,0.140294610629
1.04719472586,-82.6,105,-73.0,-97.0,7.88923316933,0.0009337305873408747,-0.017647693768221527,0.07271099882502419,10,0.0461148991805,-56.2668744981,-0.015247986981797055,0.648061842859
1.05217171695,-81.7,106,-66.0,-109.0,12.8066389033,0.0009759623029367362,-0.007814544810214173,0.046363289643000766,10,0.0508563300372,-55.6541844338,-0.007060659752701875,0.764670187348
1.0520971219,-96.4444444444,107,-71.0,-137.0,22.0761868241,0.0016411480649049356,0.012481772421795807,0.09843931922729934,9,0.0507854312487,-61.1823276891,0.014559975721770271,0.571573498511
1.06106483765,-81.3,108,-65.0,-110.0,11.9753914341,0.0030893652176636277,-0.014121696102376954,0.20225146127165758,10,0.0592729677059,-55.5216498514,-0.00897276169591518,0.767813899065
1.06327069933,-80.4,109,-71.0,-104.0,10.3460137251,0.0015505852413805932,0.005319635773815715,0.08752916921280347,10,0.0613497229388,-55.1959959686,0.005380388378723332,0.827057685718
1.055767846,-94.7777777778,110,-65.0,-162.0,33.9141981994,0.001445732509528419,0.004901414882664129,0.06002710284039888,9,0.0542683183097,-59.3937938526,0.00525853976908343,-0.305060251683
1.06667950371,-85.0,111,-73.0,-125.0,15.562776102,0.0010559333897797616,-0.0063699045353740645,0.09176586838825207,10,0.0645505557909,-56.9592394496,-0.005732278572055657,0.596519818074
1.07058263963,-80.5,112,-64.0,-94.0,10.5190303736,0.0004836781667604785,-0.012337413301392125,0.014433860161419329,10,0.0682030232947,-55.2190502391,-0.010823120490010493,0.807312600603
1.06531378929,-86.6,113,-64.0,-129.0,16.3046005778,0.0018624668516104502,0.008269385689253696,0.058037826745701626,10,0.0632693935969,-57.5963163705,0.011823595690175982,0.641726697947
1.06931686869,-77.2727272727,114,-63.0,-96.0,10.3843493173,0.0021573863571087344,-0.002060034867353708,0.10916373851796826,11,0.0670200041029,-53.7540742886,0.001159328948329991,0.810980046218
1.06026525642,-104.222222222,115,-77.0,-156.0,29.9027229447,0.0015032220545332657,0.003642852621624022,0.13596185137404518,9,0.0585191187255,-63.4373580243,0.004410436172503543,0.344563617617
1.07490672918,-91.8888888889,116,-73.0,-136.0,17.2333297514,0.0021930536701451732,-0.027213297187608287,0.20517751011552932,9,0.0722338942642,-59.741181084,-0.024252373709558392,0.655742819196
1.08166911355,-84.4,117,-65.0,-139.0,19.4638125762,0.0030066489113442156,0.0063141564556522785,0.4669718283263324,10,0.0785053236302,-56.4591429763,0.008648047684017194,0.57491942459
1.09260679103,-88.4444444444,118,-64.0,-106.0,12.4285612925,0.0023031410527405917,-0.00460859387891563,0.31938890923644747,9,0.0885663924382,-58.5623190127,-0.0028820227474523146,0.804043711845
1.07284639147,-93.1111111111,119,-73.0,-156.0,24.7585874864,0.001591723838777227,-0.002801632930093799,0.07027324044959476,9,0.0703152954073,-59.7034444845,-0.002369103467027568,0.531061648976
1.07150880721,-95.7777777778,120,-76.0,-131.0,15.879950866,0.0007028217659325001,-0.002744363683515787,0.022705556650930457,9,0.0690677554095,-61.3413925096,-0.002611557305673778,0.631791845127
1.0627678771,-101.0,121,-74.0,-176.0,32.011716605,0.0009238185153897177,0.010749105217973617,0.07574943767767019,8,0.0608767096658,-62.1240786429,0.012708086818279769,0.26208283077
1.07904121314,-80.6,122,-64.0,-103.0,12.0681398732,0.0010530950740303203,-0.009171195969129693,0.041443545981496965,10,0.0760728812265,-55.1947026985,-0.008696171446147101,0.750558902309
1.08891669061,-91.1111111111,123,-72.0,-117.0,14.2707505404,0.003455315087533979,0.005525537834093345,0.12898385966308992,9,0.0851833402105,-59.5733673444,0.01243679104206543,0.715978359609
1.08020165887,-81.1,124,-64.0,-103.0,13.1563672798,0.0037945418836054026,-0.003294292956933516,0.21684735320414356,10,0.0771477448833,-55.3580084405,0.00010249424171515902,0.753816638484
1.0945798087,-91.6666666667,125,-76.0,-107.0,9.6724120857,0.003732896161027059,-0.014571708270609635,0.1617110468044299,9,0.0903705532803,-60.0091832421,-0.010091211885525335,0.874971444631
1.10047785877,-83.5,126,-65.0,-100.0,9.46836839165,0.006253464661556772,-0.029782075452995944,0.20783512586237393,10,0.0957445025331,-56.5988441036,-0.021035248302723963,0.869114532989
1.08734526922,-91.1111111111,127,-65.0,-145.0,23.666405841,0.004577308112568941,-0.006871206083504557,0.18551263427906237,9,0.0837391926795,-58.9272605422,-0.00690783758022482,0.479286908885
1.09392923945,-82.9,128,-63.0,-111.0,12.3,0.004167539903579235,0.005705576654542141,0.45496855224728017,10,0.0897760213314,-56.2110249203,0.007618849982588308,0.67181274948
1.06822850252,-93.6666666667,129,-65.0,-213.0,42.7707064863,0.004493755455576857,-0.007751251574995049,0.5200343354168788,9,0.0660016713273,-58.2970683957,-0.004707960315290096,-0.804742974151
1.08955941662,-91.5555555556,130,-71.0,-116.0,13.8171480504,0.0033343902550050032,-0.009940250957960311,0.09991649114659201,9,0.0857734095891,-59.7736903558,-0.0075548572580483,0.44642039779
1.0970153881,-83.9,131,-70.0,-103.0,10.6625512894,0.0020146279460947453,-0.01832184816433377,0.12176463773502755,10,0.0925932086337,-56.7229560994,-0.016539580012246632,0.825001789628
1.09424727074,-96.7777777778,132,-72.0,-150.0,23.9154890664,0.002389661021152235,0.013529610262454394,0.07757657672327053,9,0.0900667028986,-61.1757303184,0.01611339072710639,0.427158126482
1.09235908621,-84.2,133,-64.0,-122.0,17.4,0.007917036374424117,-0.02276939953895449,0.13962251606667608,10,0.0883396567937,-56.4726798642,-0.012187227948709514,0.640179941469
1.07942015253,-84.8,134,-63.0,-121.0,16.690116836,0.005697559118802602,-0.008836824993844906,0.10208975727990272,10,0.0764240011466,-56.7808640081,-0.006748634289391755,0.682525435448
1.06964589631,-90.5555555556,135,-71.0,-128.0,19.1201528998,0.0025179544057215546,-0.007046159055532965,0.05469391022601519,9,0.0673276556781,-59.039390311,-0.006804406278642546,0.544165270831
1.08417642889,-92.5555555556,136,-78.0,-149.0,20.9077928646,0.0018667044081503844,-0.00214700727426441,0.08906132531012427,9,0.0808206470532,-59.7912656643,-0.001216564558979911,0.50638683215
1.0829248824,-94.0,137,-72.0,-135.0,18.5711843696,0.001142471694723124,-0.011456060574222231,0.07205794694137324,9,0.0796656049526,-60.4812129462,-0.01109847896905707,0.653658694104
1.06196954098,-118.0,138,-88.0,-199.0,38.6929303251,0.0008583872510798537,0.003990530485404932,0.07902257156318478,7,0.0601252415982,-67.4291801127,0.005552294423217168,0.351688496915
1.0773082335,-86.8,139,-65.0,-98.0,12.1309521473,0.0028922690039101103,-0.029060204482339945,0.3504295275080496,10,0.0744655536026,-57.885103146,-0.024244731349470874,0.692698735489
1.05562761471,-113.4,140,-71.0,-369.0,86.3993055528,0.0017328881587296032,0.021387337729499085,0.22471545802356704,10,0.054135485512,-61.0379388535,0.02044982320893997,-1.38253164633
1.06579568528,-85.4,141,-63.0,-102.0,12.3466594672,0.0019123880426278046,-0.029360106530202826,0.12642813347567747,10,0.0637216425357,-57.2820833384,-0.02747819988909533,0.663692650039
1.07512160544,-86.1,142,-76.0,-117.0,12.1198184805,0.002899838595079292,-0.0018538641488405558,0.2968171352250288,10,0.0724337765229,-57.6149358945,0.0033027082922619,0.805887308736
1.05492883495,-82.6,143,-71.0,-100.0,8.06473806146,0.002519044805585335,-0.00938459152143134,0.26078261884547804,10,0.0534733096275,-56.2609392331,-0.006411662417286669,0.889655034647
1.06289553079,-84.2,144,-64.0,-132.0,17.9655225362,0.0034108165056609425,0.01380157278521353,0.14363418900282393,10,0.0609968168142,-56.4609305311,0.016358473669910317,0.486199856505
