MeanKL,AveragePolicyStd,AverageDiscountedReturn,Entropy,Perplexity,LossBefore,LossAfter,dLoss,MeanKLBefore,AverageReturn,NumTrajs,Iteration,StdReturn,MinReturn,ExplainedVariance,MaxReturn
0.0,1.0,-152.859905243,2.83787706641,17.0794684453,2.0108350619449688e-17,2.0108350619449688e-17,0.0,0.0,-292.841960759,44,138,149.05984588,-731.520577511,-0.0562952730028,-84.6014668902
0.0,1.0,-172.319909165,2.83787706641,17.0794684453,-1.791056181337685e-17,-1.791056181337685e-17,0.0,0.0,-331.03966065,43,139,166.63633687,-765.776056384,0.379617356229,-112.676245239
0.0,1.0,-155.043693533,2.83787706641,17.0794684453,2.6320532898088377e-18,2.6320532898088377e-18,0.0,0.0,-298.853375844,44,140,136.255619308,-581.667499199,0.318851995641,-87.8941293376
0.0,1.0,-155.034169657,2.83787706641,17.0794684453,8.684301806318975e-18,8.684301806318975e-18,0.0,0.0,-300.536529574,43,141,154.840929642,-659.537583224,0.371524726354,-79.9711864849
0.0,1.0,-162.318301817,2.83787706641,17.0794684453,3.09393645101612e-17,3.09393645101612e-17,0.0,0.0,-313.925497053,43,142,166.163924766,-638.507543359,0.307784626784,-50.7398514149
0.0,1.0,-193.852610863,2.83787706641,17.0794684453,2.7394405591659276e-17,2.7394405591659276e-17,0.0,0.0,-373.372309013,44,143,140.682627035,-705.31636949,0.507011509914,-91.9130561138
0.0,1.0,-137.568332762,2.83787706641,17.0794684453,-4.452013551010475e-18,-4.452013551010475e-18,0.0,0.0,-271.63640467,41,144,175.59155463,-671.888845137,-0.234114253689,18.3220190168
0.0,1.0,-154.578864742,2.83787706641,17.0794684453,8.586306230221565e-18,8.586306230221565e-18,0.0,0.0,-310.144299194,37,145,197.342151754,-676.961606416,0.155880405637,46.4853767836
0.0,1.0,-172.541377057,2.83787706641,17.0794684453,1.3801688273474497e-17,1.3801688273474497e-17,0.0,0.0,-331.378543804,44,146,167.276304062,-738.059055261,0.257554828624,-121.249584651
0.0,1.0,-148.947487788,2.83787706641,17.0794684453,-3.9895184323012424e-17,-3.9895184323012424e-17,0.0,0.0,-288.146474615,44,147,127.365743055,-571.371909075,-0.072089579854,-76.6577969866
0.0,1.0,-152.415891141,2.83787706641,17.0794684453,-1.1701946505266379e-17,-1.1701946505266379e-17,0.0,0.0,-301.157007805,40,148,176.272173703,-649.73000837,0.360537537279,99.8481487225
0.0,1.0,-143.251818305,2.83787706641,17.0794684453,-5.185274409962805e-17,-5.185274409962805e-17,0.0,0.0,-284.416348415,40,149,161.354515974,-671.545275964,0.249860051334,-11.3822752633
0.0,1.0,-174.577965286,2.83787706641,17.0794684453,1.5612511283791264e-17,1.5612511283791264e-17,0.0,0.0,-327.328443901,44,150,146.997843673,-599.915889357,0.200111591461,-24.154636522
0.0,1.0,-165.621799912,2.83787706641,17.0794684453,-4.6661947565692975e-18,-4.6661947565692975e-18,0.0,0.0,-331.377908211,41,151,175.53463123,-619.240514909,0.396271766591,-33.514769873
0.0,1.0,-165.875500812,2.83787706641,17.0794684453,1.7301550116674023e-17,1.7301550116674023e-17,0.0,0.0,-313.643988092,43,152,146.669280373,-616.072433378,0.422551893802,-78.9677614621
0.0,1.0,-196.066865346,2.83787706641,17.0794684453,1.5073380981087043e-18,1.5073380981087043e-18,0.0,0.0,-380.989311621,40,153,134.006496509,-632.289651591,0.100707806514,-120.859967645
0.0,1.0,-180.861891368,2.83787706641,17.0794684453,-1.7115824441289256e-17,-1.7115824441289256e-17,0.0,0.0,-343.007979195,45,154,175.365351664,-658.423954811,0.547350352155,-78.6112416174
0.0,1.0,-165.804127038,2.83787706641,17.0794684453,-7.491183748478074e-18,-7.491183748478074e-18,0.0,0.0,-326.378558575,42,155,174.778831285,-644.357298724,0.389740397808,-77.7699555634
0.0,1.0,-159.669471376,2.83787706641,17.0794684453,-1.6609419631508896e-17,-1.6609419631508896e-17,0.0,0.0,-319.377448009,41,156,175.688910898,-672.170115487,0.208554568437,-94.2051339024
0.0,1.0,-188.244138076,2.83787706641,17.0794684453,-3.974078225014586e-17,-3.974078225014586e-17,0.0,0.0,-361.753652091,42,157,161.829497358,-709.486683724,0.359971101946,-48.0323821862
0.0,1.0,-127.971287438,2.83787706641,17.0794684453,-2.704282959508297e-17,-2.704282959508297e-17,0.0,0.0,-255.349673375,41,158,140.719757176,-573.935230413,0.346848193498,-34.1672976504
0.0,1.0,-154.042367648,2.83787706641,17.0794684453,-3.224203249122928e-17,-3.224203249122928e-17,0.0,0.0,-295.881001586,44,159,158.704538072,-626.741945463,0.413522128054,-2.5714189131
0.0,1.0,-152.34264651,2.83787706641,17.0794684453,3.5707548029506597e-17,3.5707548029506597e-17,0.0,0.0,-308.38187832,41,160,152.275616414,-591.451001855,-0.172741611847,-61.8085518908
0.0,1.0,-142.802963044,2.83787706641,17.0794684453,-8.598357856725573e-17,-8.598357856725573e-17,0.0,0.0,-283.037862379,42,161,143.033782945,-530.861591541,0.41691154981,0.136141171311
0.0,1.0,-166.990368351,2.83787706641,17.0794684453,1.42598781888181e-17,1.42598781888181e-17,0.0,0.0,-317.176845865,43,162,156.003317833,-626.583823992,0.366747637593,-109.798138361
0.0,1.0,-176.916313364,2.83787706641,17.0794684453,1.739614855552898e-17,1.739614855552898e-17,0.0,0.0,-331.128367921,44,163,177.128047128,-684.604878335,0.635663065218,-99.5053597798
0.0,1.0,-164.704336498,2.83787706641,17.0794684453,-2.2964919790146217e-17,-2.2964919790146217e-17,0.0,0.0,-335.015226568,40,164,125.063166507,-574.644336933,0.116775486785,-94.1574912014
0.0,1.0,-157.356431908,2.83787706641,17.0794684453,-1.3715685048043436e-16,-1.3715685048043436e-16,0.0,0.0,-303.070809546,44,165,167.934451538,-650.999877485,0.571682167029,-62.9061255982
0.0,1.0,-172.078667232,2.83787706641,17.0794684453,-4.417562319243979e-17,-4.417562319243979e-17,0.0,0.0,-324.221541319,41,166,161.732148908,-628.523279939,-0.115020213243,58.8959567117
0.0,1.0,-197.269595993,2.83787706641,17.0794684453,2.4109248130188482e-17,2.4109248130188482e-17,0.0,0.0,-375.923626766,43,167,159.327571522,-715.793208238,0.362380932611,-5.69913421256
0.0,1.0,-166.154576049,2.83787706641,17.0794684453,-1.8177559204078718e-17,-1.8177559204078718e-17,0.0,0.0,-318.093169456,44,168,130.74434577,-565.194005986,0.30757692331,-25.1847150895
0.0,1.0,-174.090103457,2.83787706641,17.0794684453,3.433427737278977e-17,3.433427737278977e-17,0.0,0.0,-326.755570468,43,169,158.381468322,-722.213470551,0.493579418495,-9.73303017692
0.0,1.0,-139.301325989,2.83787706641,17.0794684453,2.8568100461449294e-17,2.8568100461449294e-17,0.0,0.0,-277.323467608,42,170,138.820830629,-602.423700388,0.386510498404,-93.06365696
0.0,1.0,-164.318840281,2.83787706641,17.0794684453,1.435728383199696e-17,1.435728383199696e-17,0.0,0.0,-319.754959077,42,171,146.445064224,-613.280724516,0.431551384842,-109.32629327
0.0,1.0,-156.956303835,2.83787706641,17.0794684453,-1.3097985087404547e-17,-1.3097985087404547e-17,0.0,0.0,-308.611713073,42,172,158.796895433,-679.266054491,0.464996394031,-46.3151819957
0.0,1.0,-175.162273228,2.83787706641,17.0794684453,-1.4730231776353428e-18,-1.4730231776353428e-18,0.0,0.0,-321.550689948,46,173,151.663216477,-618.908598846,0.546689923428,-54.8994693557
0.0,1.0,-173.795333918,2.83787706641,17.0794684453,3.752789399793892e-18,3.752789399793892e-18,0.0,0.0,-328.423175605,44,174,144.491278947,-613.824654028,-0.00763870777879,-105.118429504
0.0,1.0,-165.307958461,2.83787706641,17.0794684453,-1.533464774032529e-17,-1.533464774032529e-17,0.0,0.0,-308.333745028,46,175,164.334052876,-654.153164989,0.549288893412,-95.5573754345
0.0,1.0,-170.262599111,2.83787706641,17.0794684453,-2.2277343715315092e-17,-2.2277343715315092e-17,0.0,0.0,-322.634586426,44,176,167.195617312,-617.388362541,0.474442567234,-14.6867487701
0.0,1.0,-175.014057816,2.83787706641,17.0794684453,2.3806329958886906e-17,2.3806329958886906e-17,0.0,0.0,-346.243018433,41,177,170.725321822,-646.268046271,0.511221953474,-78.0096119753
0.0,1.0,-162.812166284,2.83787706641,17.0794684453,-3.7080679941711065e-17,-3.7080679941711065e-17,0.0,0.0,-299.59683167,46,178,131.78068726,-577.903370127,0.411207834379,-125.846302379
0.0,1.0,-175.988121021,2.83787706641,17.0794684453,-1.0101730532748188e-17,-1.0101730532748188e-17,0.0,0.0,-335.767016307,42,179,140.676449902,-568.045359953,0.287373085894,-85.4522321587
0.0,1.0,-156.317172301,2.83787706641,17.0794684453,2.644602523892926e-17,2.644602523892926e-17,0.0,0.0,-310.317310472,41,180,148.082983602,-561.790434465,0.166220863419,-78.5885776548
0.0,1.0,-150.701100555,2.83787706641,17.0794684453,1.7686518215637353e-17,1.7686518215637353e-17,0.0,0.0,-293.736085419,42,181,170.030220801,-644.901856769,0.530054284172,-48.2053271052
0.0,1.0,-151.260084436,2.83787706641,17.0794684453,8.815793830167145e-18,8.815793830167145e-18,0.0,0.0,-285.064504622,44,182,154.466137037,-617.694358227,0.337596205272,-41.4875815952
0.0,1.0,-182.64795322,2.83787706641,17.0794684453,-6.501568657862655e-18,-6.501568657862655e-18,0.0,0.0,-338.353512132,45,183,162.90244859,-621.946089685,0.428629932921,-84.1877315304
0.0,1.0,-180.226071875,2.83787706641,17.0794684453,5.6173641350377765e-18,5.6173641350377765e-18,0.0,0.0,-347.133723134,43,184,155.551142648,-700.453242647,0.277444747668,-89.9508393178
0.0,1.0,-165.332267853,2.83787706641,17.0794684453,-1.1555116829365136e-17,-1.1555116829365136e-17,0.0,0.0,-321.377456803,42,185,151.806626936,-617.09245844,0.53120563654,-100.245055317
0.0,1.0,-167.91785023,2.83787706641,17.0794684453,-2.7007381838164134e-17,-2.7007381838164134e-17,0.0,0.0,-309.650816706,45,186,134.568119892,-620.314570285,0.622757935325,-88.0086927757
0.0,1.0,-171.659060881,2.83787706641,17.0794684453,-2.84741001323057e-17,-2.84741001323057e-17,0.0,0.0,-330.615998924,42,187,143.522136557,-599.019184342,0.215217352631,-50.8998951884
0.0,1.0,-185.335810142,2.83787706641,17.0794684453,2.562897441917687e-17,2.562897441917687e-17,0.0,0.0,-360.819892291,41,188,152.640112602,-631.760319549,0.386048382804,-83.161983096
0.0,1.0,-165.195773791,2.83787706641,17.0794684453,2.149211929836696e-17,2.149211929836696e-17,0.0,0.0,-311.955917401,44,189,146.744871526,-659.751404639,0.406721818583,-92.9543586078
0.0,1.0,-189.193131978,2.83787706641,17.0794684453,-1.2646441976328794e-17,-1.2646441976328794e-17,0.0,0.0,-352.083542587,45,190,137.567008453,-614.036230191,0.580245843079,-120.413223124
0.0,1.0,-172.101866802,2.83787706641,17.0794684453,1.3989623460478163e-17,1.3989623460478163e-17,0.0,0.0,-326.991817076,43,191,139.523858696,-635.960559489,0.366173752615,-44.5544579315
0.0,1.0,-179.426417942,2.83787706641,17.0794684453,-3.399752035231371e-19,-3.399752035231371e-19,0.0,0.0,-330.946654996,46,192,138.982132532,-629.034693985,0.38186140599,-67.5303364071
0.0,1.0,-184.05189444,2.83787706641,17.0794684453,7.23358273143119e-18,7.23358273143119e-18,0.0,0.0,-361.974140554,42,193,168.845780764,-668.545757946,0.394963994496,-88.8889992655
0.0,1.0,-167.321695152,2.83787706641,17.0794684453,-5.088407437347995e-18,-5.088407437347995e-18,0.0,0.0,-320.129999968,43,194,163.64342889,-626.189874475,0.451888931462,-67.0846061094
0.0,1.0,-139.792377865,2.83787706641,17.0794684453,-1.165904741323865e-17,-1.165904741323865e-17,0.0,0.0,-280.288624578,39,195,143.392714306,-552.708987019,-19.6200769783,4.14020318183
0.0,1.0,-161.338499214,2.83787706641,17.0794684453,6.620605407725053e-17,6.620605407725053e-17,0.0,0.0,-299.431354038,44,196,155.657115021,-643.354591228,0.304162879495,-24.633314717
0.0,1.0,-168.59593448,2.83787706641,17.0794684453,1.9146143860164347e-17,1.9146143860164347e-17,0.0,0.0,-327.687927425,44,197,146.849221275,-650.444864085,0.381641972746,-102.709094733
0.0,1.0,-146.176283377,2.83787706641,17.0794684453,-2.780406301999862e-17,-2.780406301999862e-17,0.0,0.0,-274.99079892,42,198,149.950446034,-543.560549338,0.291531072891,28.3462961989
0.0,1.0,-163.855143357,2.83787706641,17.0794684453,-4.402570011008532e-18,-4.402570011008532e-18,0.0,0.0,-314.473127968,42,199,136.026974054,-608.495513546,0.388867148,-84.0924503785
0.0,1.0,-159.563793127,2.83787706641,17.0794684453,1.3031877184505256e-17,1.3031877184505256e-17,0.0,0.0,-305.382608937,41,200,159.508855795,-627.531175495,0.605933770982,-51.2006360608
0.0,1.0,-181.470661104,2.83787706641,17.0794684453,-1.231884736191443e-16,-1.231884736191443e-16,0.0,0.0,-355.894031028,42,201,176.171274993,-669.170642622,0.240630990286,-17.7767876928
0.0,1.0,-179.191430278,2.83787706641,17.0794684453,-8.248344066386899e-18,-8.248344066386899e-18,0.0,0.0,-346.329825423,43,202,134.978361804,-605.340512121,0.283168871436,-110.862930285
0.0,1.0,-143.627607983,2.83787706641,17.0794684453,-6.244833562693546e-18,-6.244833562693546e-18,0.0,0.0,-287.77076827,39,203,148.714647115,-604.624772438,-0.0395584840812,-96.9518570906
0.0,1.0,-163.972851208,2.83787706641,17.0794684453,-3.792691602618984e-17,-3.792691602618984e-17,0.0,0.0,-303.410077348,45,204,153.012365503,-643.75568433,0.467999496907,-108.242535958
0.0,1.0,-176.752585684,2.83787706641,17.0794684453,-2.2098774467999176e-17,-2.2098774467999176e-17,0.0,0.0,-343.587823154,41,205,144.351355346,-663.789594369,0.329141702901,-61.5652795139
0.0,1.0,-194.408368535,2.83787706641,17.0794684453,7.340999197001407e-18,7.340999197001407e-18,0.0,0.0,-363.56365155,44,206,140.847119662,-703.030709409,0.345783807695,-108.863450245
0.0,1.0,-172.42520447,2.83787706641,17.0794684453,3.664199028157487e-17,3.664199028157487e-17,0.0,0.0,-328.897213081,45,207,157.105176715,-668.016176521,0.302023606298,-94.992347096
0.0,1.0,-159.999489286,2.83787706641,17.0794684453,-4.183477246528604e-17,-4.183477246528604e-17,0.0,0.0,-313.668603868,42,208,145.816520243,-574.538101843,0.410375627126,-81.9378395068
0.0,1.0,-166.973200528,2.83787706641,17.0794684453,1.0320292421745866e-18,1.0320292421745866e-18,0.0,0.0,-323.11840066,43,209,169.964176022,-639.047981564,0.488007383209,-99.9422219726
0.0,1.0,-149.778802545,2.83787706641,17.0794684453,-4.1588485005159394e-17,-4.1588485005159394e-17,0.0,0.0,-291.49653433,42,210,158.881067887,-641.561265278,0.523488762059,-81.2777229397
0.0,1.0,-180.63236161,2.83787706641,17.0794684453,3.192363688572883e-17,3.192363688572883e-17,0.0,0.0,-339.212287821,46,211,155.104927324,-613.602113857,0.303911166395,-97.3756639442
0.0,1.0,-192.628998972,2.83787706641,17.0794684453,-1.9437733632922697e-17,-1.9437733632922697e-17,0.0,0.0,-360.624159611,46,212,166.775501974,-637.389455977,0.473968735242,-63.0004015877
0.0,1.0,-171.710246806,2.83787706641,17.0794684453,2.581754751318061e-17,2.581754751318061e-17,0.0,0.0,-332.734448619,43,213,157.711151223,-587.834330034,-0.0323206854638,-20.6156767758
0.0,1.0,-149.228108355,2.83787706641,17.0794684453,-2.876653462136719e-17,-2.876653462136719e-17,0.0,0.0,-294.997360505,41,214,154.753237823,-650.224895111,0.446713874891,-18.8656170488
0.0,1.0,-169.953159747,2.83787706641,17.0794684453,1.8549620617341675e-17,1.8549620617341675e-17,0.0,0.0,-345.872067274,40,215,157.452274279,-685.312160108,0.29232457014,-52.5836917941
0.0,1.0,-155.219728727,2.83787706641,17.0794684453,1.6857470777409366e-17,1.6857470777409366e-17,0.0,0.0,-286.033066408,45,216,160.302877484,-626.385105007,0.423753732786,-64.6974685251
0.0,1.0,-154.355581611,2.83787706641,17.0794684453,-1.1580542350307307e-17,-1.1580542350307307e-17,0.0,0.0,-293.166278414,44,217,143.281175631,-550.620540769,0.408778004511,-51.9306585143
0.0,1.0,-176.309345003,2.83787706641,17.0794684453,-6.677625038087738e-18,-6.677625038087738e-18,0.0,0.0,-324.299964073,44,218,165.454570717,-652.658199234,0.367365711937,72.3609353744
0.0,1.0,-133.803201936,2.83787706641,17.0794684453,-8.273798381808827e-17,-8.273798381808827e-17,0.0,0.0,-266.088411401,42,219,155.179444057,-662.257417315,0.245788788264,18.1744677188
0.0,1.0,-178.733285521,2.83787706641,17.0794684453,2.8891823767217466e-17,2.8891823767217466e-17,0.0,0.0,-356.483203101,41,220,170.070208439,-651.469712157,0.367982174441,-32.305292358
0.0,1.0,-162.581216683,2.83787706641,17.0794684453,1.8376838364733795e-17,1.8376838364733795e-17,0.0,0.0,-310.584514972,43,221,154.872598818,-631.382410024,0.478345124439,-57.2831261401
0.0,1.0,-161.029932093,2.83787706641,17.0794684453,4.559550274314101e-18,4.559550274314101e-18,0.0,0.0,-304.934193177,44,222,153.358546664,-616.674117252,0.302240281652,-49.9105650193
0.0,1.0,-141.474946963,2.83787706641,17.0794684453,5.313385851301051e-17,5.313385851301051e-17,0.0,0.0,-283.14113828,42,223,125.618777301,-569.407657765,0.17725184,-55.6925046832
0.0,1.0,-170.169119496,2.83787706641,17.0794684453,2.442381862110217e-17,2.442381862110217e-17,0.0,0.0,-344.408705016,41,224,137.68646068,-680.30757483,0.325519925228,-107.932016922
0.0,1.0,-170.686854525,2.83787706641,17.0794684453,9.983528060807641e-18,9.983528060807641e-18,0.0,0.0,-339.991626923,41,225,170.493476753,-700.791424605,0.451212231048,-79.5142992041
0.0,1.0,-175.512050594,2.83787706641,17.0794684453,6.516349374175534e-17,6.516349374175534e-17,0.0,0.0,-347.131414705,42,226,162.439729147,-693.032210741,0.592263378446,-89.0510999359
0.0,1.0,-169.383948912,2.83787706641,17.0794684453,1.657833030014592e-17,1.657833030014592e-17,0.0,0.0,-327.133977366,42,227,156.28911423,-591.201788492,0.377475050364,-52.0241133836
0.0,1.0,-163.256961102,2.83787706641,17.0794684453,-4.401192384919702e-18,-4.401192384919702e-18,0.0,0.0,-306.036872706,45,228,145.635922551,-601.051182712,0.305576747996,-77.6877517125
0.0,1.0,-162.034242339,2.83787706641,17.0794684453,6.286344058685032e-19,6.286344058685032e-19,0.0,0.0,-313.545975263,43,229,148.86510081,-621.037521865,0.45015940325,-95.9706942815
0.0,1.0,-193.331556256,2.83787706641,17.0794684453,2.1174268882229787e-18,2.1174268882229787e-18,0.0,0.0,-368.907261003,43,230,167.735058968,-726.406644183,0.495550870719,-54.0634933029
0.0,1.0,-161.092742895,2.83787706641,17.0794684453,2.8047009159593016e-17,2.8047009159593016e-17,0.0,0.0,-313.383845895,43,231,145.98924524,-648.883257641,0.295524322506,-51.5958674096
0.0,1.0,-164.441519972,2.83787706641,17.0794684453,-3.51046674204626e-17,-3.51046674204626e-17,0.0,0.0,-323.095077116,42,232,154.796171074,-577.307368901,0.472367599793,-11.7718181076
0.0,1.0,-179.801987198,2.83787706641,17.0794684453,1.529012904489292e-17,1.529012904489292e-17,0.0,0.0,-342.889395103,43,233,138.633879151,-580.084578127,0.411463415658,-84.4114886809
0.0,1.0,-184.869162905,2.83787706641,17.0794684453,-5.702048727750918e-17,-5.702048727750918e-17,0.0,0.0,-351.064314395,44,234,143.850602579,-561.346401812,0.485594926445,-75.6333569402
0.0,1.0,-158.14122243,2.83787706641,17.0794684453,4.529009380711447e-17,4.529009380711447e-17,0.0,0.0,-295.809901336,45,235,136.58075959,-570.140586247,0.287461170265,-65.8953172947
0.0,1.0,-172.13637936,2.83787706641,17.0794684453,-2.7291618107796374e-17,-2.7291618107796374e-17,0.0,0.0,-329.423686317,44,236,144.937625452,-650.84415674,0.297679325415,-25.0412420237
0.0,1.0,-158.717963533,2.83787706641,17.0794684453,-9.607434554777576e-18,-9.607434554777576e-18,0.0,0.0,-301.65378852,43,237,155.051194252,-628.32909125,0.295043371144,-99.7368498621
0.0,1.0,-157.071593425,2.83787706641,17.0794684453,1.111040968896737e-17,1.111040968896737e-17,0.0,0.0,-293.15299393,45,238,158.695922402,-705.334677476,0.493477853834,-66.1272748542
0.0,1.0,-155.907890909,2.83787706641,17.0794684453,2.846725704167068e-18,2.846725704167068e-18,0.0,0.0,-296.413857699,42,239,150.608754307,-615.612626493,0.244902682345,-97.8612938356
0.0,1.0,-192.060109696,2.83787706641,17.0794684453,7.741881137904305e-18,7.741881137904305e-18,0.0,0.0,-364.093309233,43,240,144.110927034,-599.893311473,0.426447023137,-103.082056501
0.0,1.0,-187.036266866,2.83787706641,17.0794684453,2.1111201826488544e-17,2.1111201826488544e-17,0.0,0.0,-356.081863784,43,241,160.363933529,-691.238405128,0.404968773688,-70.4649417345
0.0,1.0,-189.632225054,2.83787706641,17.0794684453,3.721303101058395e-17,3.721303101058395e-17,0.0,0.0,-354.108941664,45,242,147.110843981,-594.881329375,0.494540894634,-88.922117103
0.0,1.0,-168.244313962,2.83787706641,17.0794684453,-5.026193408886059e-17,-5.026193408886059e-17,0.0,0.0,-341.061302504,40,243,164.771727341,-664.758754442,0.0348319836767,-74.2082100157
0.0,1.0,-161.156745517,2.83787706641,17.0794684453,1.6881473388135943e-17,1.6881473388135943e-17,0.0,0.0,-304.672881692,43,244,161.71109396,-636.39015585,0.464831878432,-47.3619958777
0.0,1.0,-174.897639117,2.83787706641,17.0794684453,-1.6382781896479898e-18,-1.6382781896479898e-18,0.0,0.0,-335.661772811,44,245,158.402514643,-648.736621004,0.64125228447,-90.8305647298
0.0,1.0,-161.668479251,2.83787706641,17.0794684453,2.2814578136967657e-17,2.2814578136967657e-17,0.0,0.0,-309.890451151,39,246,166.474029124,-610.425220957,-0.153038496622,43.2983033032
0.0,1.0,-161.66001556,2.83787706641,17.0794684453,-4.0610430661196604e-17,-4.0610430661196604e-17,0.0,0.0,-318.08270376,44,247,156.144206699,-634.849036579,0.343550976804,-113.281472369
0.0,1.0,-190.143565308,2.83787706641,17.0794684453,-3.256008995009021e-17,-3.256008995009021e-17,0.0,0.0,-362.499636813,44,248,136.801946241,-680.38441949,0.45273355108,-118.119435388
0.0,1.0,-169.627947805,2.83787706641,17.0794684453,-3.3719301313990725e-17,-3.3719301313990725e-17,0.0,0.0,-328.219058815,43,249,148.491751774,-622.852113142,0.423862990042,-91.2472885236
0.0,1.0,-171.513075279,2.83787706641,17.0794684453,-2.7157752585063202e-17,-2.7157752585063202e-17,0.0,0.0,-329.761848203,42,250,165.820795914,-709.115099961,0.627867124679,-71.5731569257
0.0,1.0,-172.918109076,2.83787706641,17.0794684453,-3.2612801348363975e-17,-3.2612801348363975e-17,0.0,0.0,-326.859066194,45,251,130.962959816,-561.596030412,0.273721820392,-64.8473934471
0.0,1.0,-158.006648622,2.83787706641,17.0794684453,-7.914433909737975e-18,-7.914433909737975e-18,0.0,0.0,-315.011106492,39,252,142.978484624,-643.308787962,0.412860595636,-100.702241682
0.0,1.0,-164.809793564,2.83787706641,17.0794684453,-1.4235746620317606e-17,-1.4235746620317606e-17,0.0,0.0,-315.500848682,44,253,162.079205738,-668.598578151,0.440453136144,-33.3245464628
0.0,1.0,-153.676268924,2.83787706641,17.0794684453,2.2636691068598773e-17,2.2636691068598773e-17,0.0,0.0,-297.819036547,44,254,137.578473095,-644.111741113,-0.0990563416081,-32.6297352143
0.0,1.0,-133.482238761,2.83787706641,17.0794684453,1.6651966895296612e-17,1.6651966895296612e-17,0.0,0.0,-254.270520093,41,255,166.895272063,-662.812124479,-0.304097192855,79.7190943918
0.0,1.0,-175.806271886,2.83787706641,17.0794684453,1.0165565659719176e-17,1.0165565659719176e-17,0.0,0.0,-342.753638792,40,256,152.50897599,-649.271174545,0.341601074355,-85.0941113744
0.0,1.0,-169.196572482,2.83787706641,17.0794684453,3.8188913729031784e-17,3.8188913729031784e-17,0.0,0.0,-323.413482906,44,257,160.671312033,-609.11714946,0.593109179614,-87.4777402615
0.0,1.0,-171.832737495,2.83787706641,17.0794684453,1.1808685730787296e-17,1.1808685730787296e-17,0.0,0.0,-338.877064606,39,258,144.615666577,-648.299543144,-6.80880206897,-56.4078935073
0.0,1.0,-180.143565461,2.83787706641,17.0794684453,-2.2093410770356134e-17,-2.2093410770356134e-17,0.0,0.0,-343.2362606,40,259,176.426353783,-677.807940106,0.471279552354,23.4375283654
0.0,1.0,-178.36026041,2.83787706641,17.0794684453,-4.648115431897905e-17,-4.648115431897905e-17,0.0,0.0,-340.381384946,42,260,181.789444422,-685.666725392,0.530735465413,72.4234897459
0.0,1.0,-181.833148192,2.83787706641,17.0794684453,-4.623689109819054e-17,-4.623689109819054e-17,0.0,0.0,-349.669037688,44,261,149.192593293,-676.599830453,0.188041629865,-100.371870606
0.0,1.0,-174.742613547,2.83787706641,17.0794684453,1.796829809349199e-17,1.796829809349199e-17,0.0,0.0,-344.569764068,42,262,140.525136068,-654.708211253,0.400842906775,-104.941474502
0.0,1.0,-151.684003873,2.83787706641,17.0794684453,3.526794614430351e-17,3.526794614430351e-17,0.0,0.0,-294.783014974,43,263,143.483911689,-597.705156771,0.378279431671,-79.2398417584
0.0,1.0,-138.223102079,2.83787706641,17.0794684453,-2.3007551025239508e-17,-2.3007551025239508e-17,0.0,0.0,-275.016992916,42,264,152.804518074,-617.621362405,0.240942983413,-31.6684201239
0.0,1.0,-185.665367522,2.83787706641,17.0794684453,-6.406544001952632e-17,-6.406544001952632e-17,0.0,0.0,-339.122798635,45,265,141.596410002,-558.707549352,0.432699751506,-33.5608180919
0.0,1.0,-153.154245187,2.83787706641,17.0794684453,1.408391071709178e-17,1.408391071709178e-17,0.0,0.0,-294.481404651,41,266,147.458509502,-549.841768244,0.399553818272,-92.6514436113
0.0,1.0,-150.555131613,2.83787706641,17.0794684453,-3.296017918300402e-17,-3.296017918300402e-17,0.0,0.0,-293.852927026,43,267,154.096390249,-627.974463136,0.573457561633,-86.0033597201
0.0,1.0,-156.174401247,2.83787706641,17.0794684453,1.3908665456830608e-17,1.3908665456830608e-17,0.0,0.0,-306.601203978,42,268,156.522983711,-572.504519368,0.489870480399,-8.16853617006
0.0,1.0,-160.391378356,2.83787706641,17.0794684453,4.7159976321896207e-17,4.7159976321896207e-17,0.0,0.0,-299.125333725,45,269,167.113977885,-659.877972261,0.492956680786,-98.0677685345
0.0,1.0,-168.267653756,2.83787706641,17.0794684453,1.5442540839813231e-18,1.5442540839813231e-18,0.0,0.0,-333.471551039,42,270,165.458934452,-618.22966097,0.181521557228,-100.170087973
0.0,1.0,-175.90268779,2.83787706641,17.0794684453,1.437452422650937e-17,1.437452422650937e-17,0.0,0.0,-347.697529061,39,271,149.53256198,-719.92090182,-9.49459071159,-80.165276382
0.0,1.0,-175.344353363,2.83787706641,17.0794684453,1.9903310608456883e-18,1.9903310608456883e-18,0.0,0.0,-336.20114004,44,272,142.078963992,-599.512818646,0.375004090604,-41.4821932175
0.0,1.0,-151.76089828,2.83787706641,17.0794684453,9.013934182298295e-18,9.013934182298295e-18,0.0,0.0,-292.562364225,44,273,134.459430987,-606.353204149,0.235291359826,-94.6368410842
0.0,1.0,-165.911109353,2.83787706641,17.0794684453,-2.87082063060403e-17,-2.87082063060403e-17,0.0,0.0,-322.79186025,43,274,157.448767692,-644.276361596,0.427771747444,-45.326398714
0.0,1.0,-174.250619837,2.83787706641,17.0794684453,-9.978774205764907e-18,-9.978774205764907e-18,0.0,0.0,-336.939388225,43,275,168.121999,-667.077619261,0.388511873321,-43.7096235479
0.0,1.0,-141.38207807,2.83787706641,17.0794684453,-1.0628911529694842e-17,-1.0628911529694842e-17,0.0,0.0,-282.769186269,41,276,164.09942151,-590.317257754,0.476850715626,-36.9210078687
