MeanKL,LossBefore,MaxKL,ExplainedVariance,AverageDiscountedReturn,MinReturn,Iteration,NumTrajs,StdReturn,LossAfter,AverageReturn,MaxReturn,Perplexity,Entropy
0.0006284435963842186,-0.024128131816693068,0.006318756680583966,1.59925406251e-11,-68.5516020058,-292.0,12,8,62.8530031104,-0.024158529537557403,-128.0,-85.0,1.25398817747,0.226329014309
0.01286279642551219,-0.09086939404695142,0.099948546396783,2.10270689749e-11,-67.432748218,-196.0,13,7,34.0707547103,-0.11993958887833674,-116.428571429,-91.0,1.26240620421,0.233019585712
0.013103840714507518,-0.05160197846721949,0.08109821605704404,2.76438871794e-11,-64.8457973573,-122.0,14,8,9.8488578018,-0.05760200977843525,-104.5,-90.0,1.30366426071,0.265178961574
0.003923114307833133,-0.05507591716761866,0.05857804153950716,2.47276643606e-11,-66.7355807216,-155.0,15,8,18.6710839268,-0.05649633598393271,-111.125,-91.0,1.28472537258,0.250544977666
0.0016410099206109802,-0.045143237675622956,0.064350524528176,1.66047176009e-11,-75.2857737214,-271.0,16,6,54.4316594966,-0.04768723896895525,-149.833333333,-119.0,1.21946349218,0.198411001517
0.004353762862137011,-0.018505185120466342,0.03179451082233429,2.36242136964e-11,-70.1036240311,-139.0,17,7,13.7677529179,-0.023386623217274086,-121.142857143,-91.0,1.26966960178,0.238756710544
0.016101005899362943,-0.05170276105556213,0.13403550546260576,2.45585773939e-11,-68.6913862146,-131.0,18,7,12.9929337153,-0.06461949894955006,-116.428571429,-90.0,1.24657429634,0.220399226171
0.015135284284955025,-0.06164345628802482,0.1554913629290255,1.66984204242e-11,-71.5379534689,-219.0,19,6,53.7362385484,-0.07291671116774467,-137.5,-90.0,1.17649303052,0.16253800526
0.004627232998353417,-0.014881236556939903,0.03478180278623005,2.25582885705e-11,-67.5303160522,-166.0,20,7,26.8639808924,-0.012120768468920427,-115.428571429,-73.0,1.21939446933,0.198354398915
0.0019448820215104963,-0.039538538815560284,0.02721297937138853,2.61208832342e-11,-65.5701923347,-134.0,21,8,15.2950155279,-0.0427253589882648,-107.25,-85.0,1.16988619734,0.156906476851
0.0007833281546417007,-0.03261393463212664,0.04383134643675557,2.34438024549e-11,-66.8798897563,-164.0,22,8,24.1191702801,-0.03453899808713529,-112.625,-87.0,1.15668782293,0.14556059584
0.0009701983859162077,-0.021817209671022672,0.04613430576403506,2.15094608791e-11,-64.7201669189,-198.0,23,8,35.1423444722,-0.021744055496152534,-108.625,-81.0,1.13807244615,0.129335994622
0.0022420426746865736,-0.011079285239100801,0.07937749819655188,2.79261058722e-11,-62.2032171118,-142.0,24,9,16.9538225414,-0.012016648873994581,-98.1111111111,-86.0,1.16825731046,0.155513160191
0.0015203690144728913,-0.02098189833014192,0.06924839663685693,2.67366129236e-11,-64.3042970179,-138.0,25,8,16.1999228393,-0.022851100534920576,-103.75,-84.0,1.15537624301,0.144426042449
0.002736112334648265,-0.005683536618637714,0.0678954629524207,1.35327304918e-11,-69.9729060875,-333.0,26,6,85.8165032044,-0.010275617146095891,-142.166666667,-94.0,1.10303225865,0.0980629861234
0.0024871054463113194,-0.044329766903013136,0.06101731504082711,3.1005309431e-11,-61.266807508,-109.0,27,9,7.70281333886,-0.04848571635520953,-94.6666666667,-85.0,1.1286889452,0.121056733659
0.002375568405346869,-0.020768000746442705,0.07381976121848002,1.85587101242e-11,-67.1051870765,-221.0,28,8,45.8324052936,-0.02403277410663298,-119.125,-86.0,1.10548039974,0.100279991385
0.0023229811222200093,-0.020891264728051202,0.06113382168300338,2.40687469955e-11,-64.5150111449,-168.0,29,8,25.8311827062,-0.023897809839292135,-106.0,-86.0,1.11125762138,0.105492366204
0.0007494582489604142,0.02095552561563268,0.027810781873436316,1.53170809369e-11,-65.875187414,-277.0,30,7,66.3967665797,0.021357401549295798,-122.428571429,-65.0,1.10224385502,0.0973479702994
0.00057920097278738,0.01708390985194662,0.044576418790431505,1.06427089364e-11,-72.5353878747,-500.0,31,4,172.964411079,0.01552372383943194,-200.75,-89.0,1.06160541808,0.0597823077112
0.0015901373746624314,0.04999136205338291,0.069199819448079,1.28953514533e-11,-85.1611090839,-436.0,32,3,147.900867701,0.04570074848105807,-294.0,-90.0,1.07889712259,0.0759393365892
0.0036085661147651814,-0.031236338367439914,0.0692637001258894,2.53627119307e-11,-64.8414661547,-140.0,33,8,20.3592730715,-0.032608107829245774,-106.0,-84.0,1.1159088531,0.109669187771
0.002336015800973678,-0.019749150449915848,0.037175726561754996,1.92678095701e-11,-63.7493653477,-222.0,34,8,44.7325384927,-0.02086086911134788,-108.5,-83.0,1.11625481458,0.109979166372
0.007073423861876029,0.015425281289238573,0.07807501468782582,1.88142834645e-11,-69.3411720455,-186.0,35,7,42.4057177508,0.0016922887319238905,-126.428571429,-65.0,1.12133635998,0.114521152587
0.005079538348058329,-0.030464562369800965,0.07678354598471582,2.87916357422e-11,-63.2275037094,-113.0,36,9,10.5139531042,-0.032960408603396114,-100.111111111,-79.0,1.1207440343,0.113992781086
0.0053852720540611305,-0.045053209086001994,0.07002185571506435,3.10710346341e-11,-59.607357767,-126.0,37,9,13.1824799555,-0.05085049102333934,-91.0,-80.0,1.12814818956,0.12057751817
0.002758302755607183,-0.03972131878067781,0.17170400939641225,2.82970313847e-11,-60.2398231964,-135.0,38,9,19.8046010367,-0.04411255619216961,-93.6666666667,-65.0,1.11203996899,0.106196138522
0.005210226732176109,-0.04314170953920696,0.08882507505145838,2.94123614353e-11,-59.0769223742,-123.0,39,9,18.9150146121,-0.05065809484283893,-90.6666666667,-64.0,1.13326820864,0.12510567834
0.005620293805650177,-0.04100859673420638,0.06794188661949599,3.51294549006e-11,-55.8180465539,-101.0,40,10,12.0083304418,-0.04754032691119424,-82.0,-64.0,1.12057426073,0.113841286703
0.0061211118416433135,-0.03331416668292514,0.10333285785268598,3.43512995826e-11,-56.4175111325,-105.0,41,10,12.3790145004,-0.04262441803112552,-83.4,-64.0,1.11199696986,0.10615747088
0.006930568004296976,-0.07037946183712324,0.09103938368810585,3.52092799361e-11,-55.9891435256,-106.0,42,10,11.3494493258,-0.07838760993944881,-82.3,-64.0,1.12983835055,0.122074569879
0.004884858646415887,-0.10154455675291135,0.14888464809998775,3.67061936402e-11,-54.9521286212,-94.0,43,10,10.5114223586,-0.10838966041627904,-79.9,-64.0,1.14719999037,0.137324182472
0.00537602315622843,-0.03792654748011038,0.1904307905389915,2.28720375972e-11,-61.894090304,-154.0,44,9,32.7278338897,-0.04880158094089762,-101.0,-64.0,1.11449823023,0.108404285893
0.00541048465623281,-0.05683042090808481,0.20599395210922297,3.19478887789e-11,-56.9488156742,-129.0,45,10,16.519382555,-0.06619457968519182,-85.1,-72.0,1.12327160158,0.116245500101
0.0018419631369930116,-0.032053035438471204,0.1400806024788118,1.6040946349e-11,-64.390313097,-222.0,46,7,59.7033482806,-0.03270736791214941,-117.285714286,-64.0,1.10078521742,0.0960237591617
0.002415535952999438,-0.06399225105254547,0.07506911317013676,4.03215238975e-11,-52.6735838546,-89.0,47,11,8.72632570619,-0.06558329545151151,-74.8181818182,-63.0,1.12206937524,0.11517463695
0.0036639259989769872,-0.08328254492902644,0.08394618960795326,3.36388694677e-11,-55.6709142105,-125.0,48,11,15.237513517,-0.09020945721924645,-82.0,-70.0,1.13759405748,0.12891555632
0.0038200883702983308,-0.08729665571465375,0.13127348101854275,3.33330030244e-11,-55.7716004825,-110.0,49,10,15.8568597143,-0.09384743839913567,-82.4,-63.0,1.17179705596,0.158538515721
0.004996710613011403,-0.0803715819141903,0.16765954210350834,3.58691965019e-11,-55.9172255473,-94.0,50,10,9.91967741411,-0.08811605536755991,-82.0,-64.0,1.16309867758,0.151087717382
0.003145443379629619,-0.10824757522065621,0.11952200580559902,3.31773497564e-11,-58.772841228,-101.0,51,9,8.80796497005,-0.11175999336320366,-88.5555555556,-73.0,1.14101742623,0.131920343534
0.004392291928036927,-0.08773628469222765,0.1429532096603488,3.41223715949e-11,-56.9283321837,-102.0,52,10,11.70683561,-0.09817336676198989,-84.5,-63.0,1.15885418135,0.147431742245
0.0026683448022165324,-0.07044435508466741,0.07837871076327374,3.4058533771e-11,-56.6322954356,-105.0,53,10,12.5255738392,-0.07341013300469051,-83.9,-68.0,1.11898976672,0.112426284263
0.001611985503390769,-0.011043732079439612,0.05227976979207173,1.79938286493e-11,-58.6798270464,-238.0,54,9,51.0228706889,-0.010270951287104512,-97.0,-62.0,1.10243278013,0.0975193560751
0.001256458024832622,-0.031167043869216617,0.06168912382641931,1.97800664736e-11,-60.7002372235,-210.0,55,8,43.7228487178,-0.03386481258784924,-100.25,-71.0,1.07698034321,0.0741611465803
0.002334306575026351,-0.03253548230007265,0.07239429377625249,3.40509842545e-11,-57.8572872895,-97.0,56,10,9.07964757025,-0.038772159208610386,-86.4,-71.0,1.10512794648,0.099961116932
0.0008920926564197492,-0.051248692359739244,0.02526699184218832,3.57788243477e-11,-56.1230632204,-104.0,57,10,9.43610088967,-0.054600782305462184,-82.4,-71.0,1.08476654029,0.0813647935993
0.0017836783004830234,-0.04570656540402183,0.11510548490445344,1.90117921406e-11,-61.3051399108,-219.0,58,8,46.4648724845,-0.05192882076734661,-102.625,-72.0,1.07332684927,0.0707630298157
0.00146870622015516,-0.014657131851251313,0.08350129963111622,2.4106383556e-11,-56.2770782576,-186.0,59,10,33.2723609021,-0.017609154193947565,-86.5,-71.0,1.07612270791,0.0733644960475
0.003671941357781508,-0.03745939134719735,0.18306778445811456,3.7339686898e-11,-55.3959207075,-92.0,60,10,7.3511903798,-0.049290578729558394,-80.6,-71.0,1.0731869034,0.0706326361806
0.0046367978246590605,-0.02823730332685303,0.28104939959010394,2.87098123053e-11,-57.2498057767,-151.0,61,10,22.8420664564,-0.04022305880398263,-86.8,-64.0,1.05875312458,0.0570919181732
0.004043665471715266,-0.021645469584516342,0.18985236070145878,3.40855121905e-11,-57.6326226606,-110.0,62,10,9.64831591523,-0.025149119771255203,-85.9,-72.0,1.05979268239,0.0580733063489
0.0016369892823110976,-0.02262660696665806,0.09346511993845183,2.82944778718e-11,-58.8639901444,-149.0,63,9,21.7567926104,-0.024664616179789836,-90.4444444444,-70.0,1.05211561564,0.0508030090742
0.004641160398793671,-0.025689330081404463,0.21995474416103045,3.81606968247e-11,-54.7648429988,-91.0,64,10,7.27736215946,-0.033794363501668284,-79.2,-64.0,1.06087105424,0.0590903199561
0.0004982599251813474,-0.02663079654792443,0.026427007290738394,3.54101192812e-11,-56.1375087417,-111.0,65,10,10.3271486868,-0.025679891986557,-82.5,-73.0,1.05321095748,0.0518435525732
0.00021571658890583232,-0.001170347928048362,0.028859739519301382,1.74883441062e-11,-60.7795220775,-239.0,66,8,53.1548445581,-0.0013164723649871592,-103.25,-64.0,1.04323777307,0.0423291203817
0.0006039321024981248,-0.027125681503275555,0.09358879120978703,3.61791707704e-11,-56.472655609,-93.0,67,10,6.89927532426,-0.02888291770494114,-83.0,-73.0,1.05295902213,0.0516043170425
0.0004618288806419313,0.00048060751185712133,0.04215962417004578,1.81336057281e-11,-61.1735444982,-233.0,68,8,50.1832579154,-0.0015678453812019177,-103.125,-72.0,1.04071990158,0.0399126867443
0.0007774766932704273,-0.0013870150078010624,0.04749887285228601,2.30903074439e-11,-57.3414946667,-184.0,69,9,35.1757492221,-0.0023948617910837665,-89.6666666667,-64.0,1.04029923072,0.0395083936194
0.0020447448058081696,-0.027702223233157172,0.20224821970761062,3.35416139308e-11,-58.5605957381,-97.0,70,9,8.24621125124,-0.0302594101175857,-88.0,-73.0,1.04179418308,0.0409444027886
0.0018204996339397077,-0.008229295599914145,0.16060942681857027,3.84288156852e-11,-54.1230331333,-93.0,71,11,8.72253659368,-0.009265860424152526,-77.9090909091,-64.0,1.04745033115,0.0463589551308
0.0005384081162166649,-0.03196302836666731,0.05380463658886514,4.07275324577e-11,-53.1087529597,-88.0,72,11,6.18449140062,-0.03156666055646617,-75.5454545455,-64.0,1.04678483416,0.0457234037625
0.0010465448828117015,-0.020317042372257902,0.052522505407143434,3.34093863685e-11,-56.0208974304,-122.0,73,10,15.1380315761,-0.022972424885999352,-82.8,-64.0,1.04087088347,0.040057750687
0.0007900008356622024,-0.01496210390293699,0.038630986903494466,3.77237130422e-11,-55.1322316137,-97.0,74,11,7.17318237985,-0.01683365211726236,-80.0,-65.0,1.04753869124,0.0464433088728
0.0015004215592658184,-0.014223965486402106,0.10268319094333606,3.01531022373e-11,-58.0193973554,-125.0,75,10,18.8862383761,-0.018095756729446626,-88.1,-64.0,1.04120036415,0.0403742438741
0.0013543641201137738,-0.010773072402069879,0.0867742885880522,3.50259821147e-11,-55.1238397502,-114.0,76,10,13.5882302012,-0.011752588437785072,-80.6,-64.0,1.04882141584,0.0476670726375
0.0026899377251001937,-0.030142872448955964,0.2578510676177383,3.56336071761e-11,-56.1449140822,-101.0,77,10,9.8412397593,-0.03924751581542695,-82.5,-64.0,1.03321807064,0.0326782720586
0.001000025436373866,0.0034016289583508512,0.07184009757448892,2.82327494716e-11,-57.781922584,-147.0,78,10,23.2284308553,0.0046026644261542606,-88.2,-71.0,1.04219349616,0.0413276229836
0.00014137586524439442,-0.01586977152745805,0.007561726331263445,3.19513304703e-11,-56.2321660062,-123.0,79,10,17.7541544434,-0.016717758285213182,-83.7,-64.0,1.04685871352,0.0457939786782
0.0002321819159338708,-0.017630503003052963,0.02443001582233842,3.44179129641e-11,-55.6426921653,-108.0,80,10,13.8188277361,-0.019553701598807073,-81.8,-65.0,1.0419525889,0.0410964421994
0.00034051341136673264,-0.008105512194468197,0.03225756279578604,1.69175784492e-11,-65.2239677705,-206.0,81,7,54.4130086487,-0.009541001418741672,-117.285714286,-73.0,1.02870825832,0.0283038970382
0.00032396103617701976,-0.0017991906977081024,0.03554866888680902,1.88378201926e-11,-60.5006056724,-221.0,82,8,47.3438221947,-0.002077913925412247,-100.75,-65.0,1.03697104349,0.0363040055153
0.0007807815826781699,-0.011411245464112636,0.0349230891503992,2.44230191626e-11,-60.158251339,-175.0,83,10,30.0139967349,-0.013693976510947064,-95.4,-64.0,1.04711138985,0.0460353157744
8.500923008069711e-05,-0.012789675348188768,0.008619873691344114,3.41999761844e-11,-57.4845123652,-102.0,84,10,9.88129546163,-0.012811640530278622,-85.6,-65.0,1.03207846105,0.0315746923166
0.0006382199159989065,-0.014634205472555036,0.05194873839777309,2.74026357161e-11,-59.2256607563,-141.0,85,9,23.5440223338,-0.01740424535147818,-91.8888888889,-64.0,1.02619737974,0.0258601061609
0.0003359221285122871,-0.01874842540684243,0.02443037766234707,2.76821898737e-11,-58.4728163616,-138.0,86,9,23.7554412221,-0.01944847196030824,-90.1111111111,-65.0,1.03046468441,0.0300098504163
0.0015650708770606112,-0.015235915121749656,0.10888845431799063,3.35991234834e-11,-57.6065218154,-106.0,87,10,11.1892805846,-0.01835295245459184,-86.0,-72.0,1.0376048052,0.0369149850844
0.000537682961910519,-0.008665225899352235,0.032822126709922475,3.68410857376e-11,-54.925274164,-94.0,88,11,10.2763469086,-0.008834588955914345,-79.8181818182,-64.0,1.04053883287,0.0397386875064
0.0011224954607663418,-0.0052335118292377155,0.07196838413844045,3.46672690554e-11,-55.3586803891,-108.0,89,10,13.9413055343,-0.008540353250826391,-81.2,-64.0,1.0370374584,0.0363680504869
0.0011985634912353206,0.0015887637267890163,0.0931602067093655,3.56368268228e-11,-56.7030642253,-97.0,90,10,7.88923316933,-0.0012921888404863325,-83.6,-74.0,1.03370480785,0.0331492496902
0.000650644560514848,-0.01754813285573359,0.051926247515473506,2.54266607769e-11,-60.6026506927,-169.0,91,9,26.8203902532,-0.018576060667833877,-95.6666666667,-75.0,1.02757405912,0.027200741794
0.0003333254172483488,0.0038567931520410302,0.03999381252324642,2.55954146766e-11,-58.0328234261,-166.0,92,9,28.8499737895,0.002222740644696707,-89.8888888889,-64.0,1.0348033422,0.0342114011315
0.0013985735176299356,-0.0025634043666872513,0.4260302955861929,3.75922626361e-11,-55.2146120383,-97.0,93,11,7.22140985754,-0.007225079120266425,-80.1818181818,-72.0,1.02417766668,0.0238900141811
0.0032300756745038198,-0.017101720099903548,0.22603301159080208,3.45925510459e-11,-57.3047989703,-99.0,94,10,9.15914843203,-0.02478302498558658,-85.1,-73.0,1.03677732222,0.0361171735149
0.0032800186455325285,-0.021697477607450333,0.30271822810732835,3.50203199773e-11,-56.8176044467,-99.0,95,10,9.46572765296,-0.025770016787935852,-84.0,-69.0,1.02755832421,0.0271854289982
0.0028033399270758473,-0.012952413902231775,0.2553779014262768,3.98074906371e-11,-53.5985398319,-91.0,96,11,6.8923241531,-0.014027115141092157,-76.6363636364,-64.0,1.03040857976,0.0299554029685
0.0005587935969858688,0.004309753191637108,0.05470348877654854,2.67984523461e-11,-58.3427421468,-150.0,97,9,25.8088892716,0.004647451945060297,-90.1111111111,-64.0,1.03331422669,0.0327713323564
0.00028756210409308685,-0.008484132447542222,0.022471334444865508,2.45510278774e-11,-59.2685751484,-172.0,98,9,30.3489988038,-0.009790699115256835,-93.2222222222,-72.0,1.03023508093,0.0297870101165
0.00032075337192459893,-0.009320459176590098,0.03083851343224689,1.73489000943e-11,-67.1428963442,-216.0,99,8,51.8169856321,-0.009903447031947557,-122.0,-78.0,1.02390991248,0.0236285466489
0.00015877592115109705,-0.006125780762396329,0.0370557560791169,3.6027070216e-11,-55.4784211571,-95.0,100,10,10.7559285978,-0.007181206425157527,-81.1,-64.0,1.02601259978,0.0256800271583
0.001381958823899325,-0.009979933445746257,0.11872872463446776,3.18101101016e-11,-58.4497106798,-121.0,101,9,14.0,-0.01527291783596781,-88.3333333333,-65.0,1.02805753691,0.0276711352198
0.0003705646367659985,-0.0069607844794843015,0.05135203333153893,3.56980001115e-11,-54.5862036068,-106.0,102,10,13.3581435836,-0.006625548628320821,-79.4,-64.0,1.02863051073,0.0282283163038
0.0006188412720631578,0.004343734487079838,0.0714727402448321,3.80052656013e-11,-53.6940789479,-95.0,103,11,10.8109219338,0.003502955640989758,-77.1818181818,-64.0,1.03351162294,0.0329623462675
0.004115918830375951,-0.007353460026321404,0.44354163168290733,3.49568152203e-11,-56.7150915094,-106.0,104,10,9.93780659904,-0.017441698013115542,-83.8,-72.0,1.04389831854,0.0429620886812
0.007029306361654375,-0.014013597600585315,0.5074010428565348,3.58718610372e-11,-56.2723005324,-96.0,105,10,8.78692210049,-0.027373605216503418,-82.7,-65.0,1.03723744081,0.0365608719955
0.003596976450687082,-0.016210073318954656,0.5748859836168838,2.88022938832e-11,-59.3075302587,-129.0,106,9,19.9053315024,-0.01318885057258422,-91.3333333333,-73.0,1.03431414668,0.0337385468476
0.0008827523520545685,-0.006992240943071014,0.11316791174180296,2.96235258546e-11,-56.5220843598,-143.0,107,10,21.8632111091,-0.0069127462799745,-85.0,-64.0,1.02714629464,0.0267843693319
0.005040088082990397,-0.011432963122182217,0.2759896786989178,2.79768430644e-11,-58.105796613,-148.0,108,9,23.4378611083,-0.029090995281447693,-89.0,-65.0,1.0408679369,0.0400549198203
0.004208605837922467,-0.01207800556663488,0.3329719532540083,3.68522989902e-11,-55.2779631789,-91.0,109,10,9.23309265631,-0.018914777125770225,-80.5,-64.0,1.0328295787,0.0323021994736
0.004607443812483446,-0.03659178668877025,0.3713787767328729,2.36829444944e-11,-57.0992358395,-192.0,110,11,33.9980553649,-0.04265572041842845,-88.6363636364,-65.0,1.03498680004,0.0343886730552
0.00575622587751501,-0.022598831025551096,0.47688868913843313,3.14879233798e-11,-55.3213758631,-136.0,111,10,19.7709382681,-0.03258958707341726,-81.9,-65.0,1.03121215746,0.0307349621937
0.0020673026253009105,-0.001618601536530858,0.17128642658175688,2.61960453329e-11,-57.3332094362,-164.0,112,9,28.0277640128,-0.0017857989687533687,-88.0,-65.0,1.03049428691,0.0300385773327
0.0024211081913220723,-0.021043793551289797,0.17655763367815566,2.67089683703e-11,-58.0398716339,-140.0,113,9,26.289461814,-0.02402576452671222,-89.5555555556,-65.0,1.03053762892,0.0300806358892
0.0004058831999922469,-0.0023944471225374664,0.07105379757576155,3.47990525285e-11,-57.2348624333,-100.0,114,10,8.73441469132,-0.0019071761878694565,-84.9,-73.0,1.02255176251,0.0223012311328
0.0015481398042098493,-0.022509607757567583,0.12806737061522097,3.48123752048e-11,-56.1409968279,-108.0,115,10,11.9,-0.02618908498892518,-82.7,-64.0,1.03025312162,0.0298045211983
0.000519253793005537,-0.011754902928344628,0.07376235834897249,3.20863335901e-11,-56.6821633925,-130.0,116,10,16.6748313335,-0.011746401415145337,-84.5,-69.0,1.020445426,0.0202392241264
0.0010202485501379626,-0.01822444219030537,0.09121756494343414,2.37890818156e-11,-60.2388526225,-183.0,117,9,31.6711497801,-0.02034133208790203,-95.7777777778,-66.0,1.02914293225,0.0287263512347
0.00027653934892364135,-0.012968929342965263,0.0345308720319836,2.27033947198e-11,-59.82969583,-193.0,118,9,34.9638261036,-0.012506470303936831,-95.4444444444,-74.0,1.02681628057,0.0264630255264
0.0005516757297361063,-0.006232669381018324,0.07158048645556417,2.07719397238e-11,-63.203396111,-199.0,119,8,39.0088131068,-0.008384187252862873,-105.75,-69.0,1.02538328541,0.0250664796818
0.0004789299772324137,-0.007349051406352124,0.04580651281206417,1.71638259161e-11,-59.6420092909,-237.0,120,8,54.2550400885,-0.008157298483664584,-100.875,-64.0,1.02115290118,0.0209322842718
0.0001702988292073099,-0.013328485227511058,0.05880964052992654,3.72228914358e-11,-56.0464669279,-89.0,121,10,4.61410879802,-0.01355416993752252,-81.9,-72.0,1.03077477088,0.0303107242176
0.0001378908883523452,-0.008105615726388911,0.03417900992065796,3.362354839e-11,-57.3646865983,-111.0,122,10,11.7919464042,-0.008367697472896419,-85.5,-69.0,1.03024807635,0.0297996240676
0.0002108533605749556,-0.007734834604692361,0.020964576832725665,1.7545520592e-11,-64.0231592688,-245.0,123,9,52.6472069066,-0.008417702442388025,-112.222222222,-69.0,1.02260279353,0.0223511354514
0.0004329497864672399,-0.009686249575387372,0.04612616451997975,1.93218774314e-11,-61.3452512469,-216.0,124,8,45.403744339,-0.010688117516148147,-102.5,-64.0,1.02327898061,0.0230121581054
0.00021506112061664496,-0.017305631134983505,0.017110684320354203,3.76012554426e-11,-55.3259039938,-95.0,125,10,6.75573830162,-0.017706996015581303,-80.4,-71.0,1.03195095806,0.0314511446741
0.0003406806974029387,-0.0038415061628856626,0.022118913798197734,3.80551146151e-11,-54.8887983998,-91.0,126,11,7.07574135356,-0.005877760430206784,-79.4545454545,-70.0,1.03439424993,0.0338159896181
0.0004603115523808361,-0.02244976008148928,0.035822642696012846,3.19326787235e-11,-57.9426007389,-125.0,127,10,14.7363496158,-0.024015162376927527,-87.2,-70.0,1.03370871708,0.0331530314519
0.00083063087290334,-0.01578528439062762,0.03937807783006679,3.0767832726e-11,-57.9918878677,-130.0,128,10,17.384188218,-0.01847342412626118,-87.7,-71.0,1.03868271543,0.037953290533
0.0005408392223737844,-0.03203924727639618,0.02971782501152314,3.54444251727e-11,-56.932925565,-103.0,129,10,7.60854782465,-0.03372318999151956,-84.1,-78.0,1.03633685897,0.0356922444331
0.0007764370255106777,-0.040671558182550145,0.05088538652916638,3.82480713768e-11,-55.3478716751,-85.0,130,10,3.9,-0.04386919230267404,-80.3,-72.0,1.03834950085,0.0376324340906
0.0002132287402641868,-0.017153017867489077,0.02212578521444919,1.99816829749e-11,-57.326997499,-215.0,131,9,43.8028692899,-0.016755829128104062,-91.5555555556,-69.0,1.03217096615,0.0316643182159
0.00040012650444243297,-0.04611299389705924,0.047570236067451685,3.62604390958e-11,-55.4226996516,-104.0,132,11,10.2642764918,-0.04785487256612546,-80.9090909091,-64.0,1.04625761642,0.0452196225269
0.0009422933964539833,-0.016401722321883624,0.1120203094763089,1.91723303899e-11,-66.6909171509,-186.0,133,7,42.647104359,-0.02076777995762946,-117.285714286,-79.0,1.02824025997,0.0278488556475
0.0027404331862015685,-0.028348500124723643,0.2851758995139242,2.26190177699e-11,-58.8904873758,-191.0,134,9,35.7432545652,-0.03353267854575951,-93.4444444444,-64.0,1.03906221708,0.0383185920229
0.0021730691344874565,-0.030746309889662687,0.24420607435607694,3.77813336172e-11,-55.5009694004,-92.0,135,10,5.2163205423,-0.03479032758154366,-80.7,-72.0,1.03636214022,0.035716638951
0.0030991681685319772,-0.047353970855619855,0.35554976689301465,3.74749120624e-11,-55.6690668666,-91.0,136,10,5.62938717802,-0.048118818364029106,-81.1,-72.0,1.04944757209,0.0482639038984
0.0009501779523058923,-0.04862224138958816,0.0627619979205804,3.68346464441e-11,-55.9476508472,-94.0,137,10,6.79411510059,-0.04914113089995178,-81.8,-69.0,1.04695429559,0.0458852782078
0.0007264903701362455,-0.03577397232923404,0.05593088004498031,3.78903575182e-11,-55.3574980269,-89.0,138,10,5.55337735077,-0.037023889079230765,-80.4,-70.0,1.03252948761,0.0320116048769
0.0010054647462629472,-0.02376779884351709,0.07211575263816941,1.72364345019e-11,-65.5393607039,-244.0,139,7,53.9674883232,-0.02742223736642316,-116.714285714,-77.0,1.03077921126,0.0303150320115
0.0014474119819044887,-0.03125617901986573,0.11484414298992403,2.92401658442e-11,-58.4783244147,-143.0,140,9,20.0653254135,-0.034857636264361,-89.2222222222,-77.0,1.03331574053,0.0327727973819
