AverageAbsQYDiff,MaxReturn,AverageReturn,QFunRegParamNorm,StdReturn,Epoch,AverageQ,MinEsReturn,MinReturn,AverageQLoss,AveragePolicySurr,AverageAction,AverageAbsQ,AverageY,AverageEsReturn,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageDiscountedReturn
0.134732058448,28.1925149786,-17.3146027238,45.9042343514,20.5294541954,19,-0.468205334252,-23.0802159317,-52.7207445679,0.108147857313,0.263621884384,0.346898033208,1.1608998029,-0.466719750567,-0.952824741047,10.2800376975,31.8974152292,1.17539383138,15.6470380178,8.3204327493
0.137117028234,39.7231853733,-4.54927159683,47.2007701322,25.0019707409,20,-0.403786103979,-1.3116762615,-50.5657776049,0.109548063112,0.203237474637,0.432123992557,1.21653117396,-0.402269909104,7.42786856949,16.1674134005,32.2968648692,1.22977510279,8.73954483099,10.548477545
0.131201346861,28.4497170721,-8.19563929437,48.5419325586,18.5812939941,21,-0.313262447501,5.90216464099,-40.7186019967,0.0930464034887,0.119245598533,0.429076272527,1.26532155214,-0.31176078649,25.6273393322,45.5499575512,32.5974476172,1.27486879032,16.1867457842,15.1322984554
0.130762689323,25.3468020673,1.21980157985,49.9537077948,15.5492342409,22,-0.254622846158,-5.42522532996,-30.4964478243,0.100017798349,0.0684062157135,0.355424784619,1.32138762907,-0.253682611149,13.0659215259,31.5570683818,32.8146999592,1.33172757011,18.4911468559,14.3286588399
0.131710183038,36.8866296779,-9.24783714068,51.1735755545,25.484150325,23,-0.213634019462,-21.5067974654,-66.3716455278,0.0976016880282,0.0340677507588,0.283053105925,1.39676223314,-0.212942373642,-14.4116865526,-9.1151193642,32.9908613837,1.40536807869,5.21628802805,10.2487934563
0.12854571446,40.8118583558,-5.90583306477,52.2101501597,20.8168191769,24,-0.13857829641,-5.00663518154,-36.0767976946,0.0941030309698,-0.0384076288265,0.213867631895,1.44216832671,-0.138003667068,15.8851544776,36.7769441367,33.1766969114,1.45073190085,20.8917896591,11.6001752502
0.124962954542,34.9597398703,-46.8955862928,53.2290532727,59.2580013316,25,-0.0651127862146,-5.60241037073,-174.607506219,0.0833050200305,-0.10914228099,0.20802815535,1.48479083938,-0.0646399463294,6.56182808966,22.0525763098,33.4681614451,1.49205833236,11.5325285594,10.127849695
0.131067686133,65.8244825214,-62.4285932853,54.3403978805,72.7555417953,26,-0.0196058427335,-112.994033772,-179.71049053,0.105132985935,-0.150635782027,0.253593375527,1.54023390725,-0.0188119175644,-33.5819780909,52.1976365237,33.6755899821,1.54808125214,67.589354876,-7.62368837854
0.126701166655,45.287658287,-45.4056372958,55.403458678,67.5742016832,27,0.0468929481228,-123.319423699,-190.077686225,0.10170859484,-0.215145134067,0.219393582133,1.58055121251,0.0472508339025,-25.0699906551,33.4386199998,33.8895461116,1.5893784365,69.8940664583,4.00301777069
0.124033474098,29.1214348268,-95.8928474913,56.4231754595,91.5809719603,28,0.107665941041,-52.2837263961,-260.863321188,0.0847717439716,-0.272151800933,0.229169434507,1.60399790362,0.107573657507,-12.361972418,27.5597815601,34.0899083852,1.61099336523,39.9217539781,-0.816248587471
0.123475782524,59.1685165993,-79.538716467,57.4275841455,88.4670744659,29,0.186250921184,-180.201261985,-206.458792115,0.0773769007618,-0.35019088569,0.244734230065,1.65439820357,0.186470247884,-23.1409773214,67.4271839021,34.3087759839,1.65948988421,111.492492012,-2.73399826078
0.121903322696,71.9837755724,-105.171285498,58.3399113626,99.318534766,30,0.23040793115,-208.914597654,-263.487324116,0.0773507428649,-0.393825761021,0.270257371494,1.71013839119,0.230386353835,-123.481038263,19.4127627769,34.4843396778,1.7169043646,88.5112610983,1.81321557073
0.123400914161,57.3387580136,-59.8261729371,59.3819059812,81.8187941903,31,0.322503252857,-166.342453881,-200.414112671,0.0775907163534,-0.485359846512,0.274634856756,1.72988699087,0.322279546317,-70.111980626,26.1184926286,34.6578490274,1.73582376153,96.2304732546,10.8918040505
0.118107003482,77.4375956949,-37.1706706308,60.0878377398,91.8606459702,32,0.368169242559,-183.572921703,-225.421209241,0.0629292600429,-0.523971869268,0.22394939141,1.78385216222,0.368305808811,-48.0761557682,54.1228146452,34.8377237507,1.78927267588,99.8544713054,15.4466008732
0.121294232529,90.0597670165,-30.1882989343,61.0196113616,67.7305287101,33,0.412600049625,8.33495826505,-160.875646313,0.0712703493081,-0.563541754397,0.173097908505,1.83191998742,0.412172954611,52.5480660012,84.3008771144,35.0238322235,1.8376596193,32.2402383222,12.3852624405
0.123666443371,92.5074213647,-50.735818033,61.8912697468,77.4793768037,34,0.480177999471,15.4107927285,-172.369844305,0.0727391233613,-0.625091593718,0.167347008492,1.87281243582,0.480216073723,24.8512862065,34.2917796845,35.2310772128,1.8787572289,9.44049347801,11.2910364312
0.125221665881,84.9231551291,15.5849885895,62.7932333209,29.3207643504,35,0.552923179346,-3.3307859187,-25.4471927328,0.0729279554077,-0.697395393779,0.204755376998,1.92169087163,0.55292424671,35.0793115549,66.8502771934,35.4299940013,1.92707083274,29.0333596463,17.4997875492
0.125557891942,83.1940597814,5.78244179907,63.6352376462,37.2910410182,36,0.620267552632,60.4310724105,-38.4842801413,0.0708607947898,-0.763253369881,0.125064008643,1.9734100137,0.619903679897,71.2486923179,82.0663122253,35.5960216801,1.97869190855,10.8176199074,15.5494788379
0.120596255772,80.2971209667,27.041956104,64.4562987055,39.583096624,37,0.704033953895,-5.58296099882,-39.7027718637,0.0636731372236,-0.851633332596,0.165794315562,2.00665506487,0.703770271665,62.4976851717,121.868522756,35.805986292,2.01112646443,52.395074527,18.7268290593
0.123005880116,97.0094980863,25.8952334477,65.2771703744,33.707683326,38,0.772879020354,-5.92743422058,-13.5896077212,0.0718437128514,-0.922211392997,0.129107554656,2.04388658752,0.772855003947,10.3120702392,26.551574699,36.0052910819,2.04895212352,16.2395044598,17.5170604188
0.12426839269,78.0151841136,34.1946315055,66.126423854,22.8965202271,39,0.819346233714,-120.173961251,-5.9114086486,0.0664483606388,-0.970758599496,0.201096650741,2.09695972679,0.819505221936,-41.5359216522,72.2371345245,36.1955670828,2.10213599848,82.3867282469,23.8295014532
0.128101067827,94.2379194303,33.4078997829,67.0253406893,23.7016686243,40,0.892713248194,-31.9120968824,-5.38070238032,0.078346560299,-1.0410561731,0.215994614181,2.13342608935,0.892764578759,-4.97973867526,21.9526195319,36.3292891438,2.13966053299,26.9323582072,19.6577280011
0.126979484019,133.607346527,38.8820442681,67.8449497672,27.3290401337,41,0.97508464833,12.6318989086,-16.4179161604,0.0795008301322,-1.12787175005,0.234338296026,2.18748526937,0.97526903668,29.0198211019,50.3706429756,36.4918321746,2.19444052465,15.8013919401,24.7972448398
0.123522107875,91.8884414861,34.6746879421,68.7323547454,25.145892417,42,1.0585331761,-238.829171791,-10.6090000687,0.0693306164991,-1.21216331974,0.273529297263,2.25447768944,1.05897151534,-99.1629060588,34.7831380446,36.6603881268,2.26109470605,111.774966562,23.1962127691
0.133327899365,88.2658292655,39.3334127449,69.3860081708,30.1218472857,43,1.11040928833,-21.856010954,-44.2097670307,0.096987773183,-1.27058856804,0.272518985724,2.31575832233,1.1103788324,-14.6513324506,-7.44665394728,36.7782861533,2.32388103016,7.20467850336,17.9182937197
0.128945154997,85.6088549056,30.685781764,70.1298292447,31.2916205797,44,1.24295256822,-50.3581908478,-95.8894642607,0.082661547484,-1.40119611264,0.2315448806,2.38531415835,1.24309061005,24.9920483178,135.509081222,36.8878270052,2.39268045573,79.8506449277,21.9103516668
0.129615617726,207.250761416,5.48224411677,70.8207507703,51.3459753218,45,1.35015627961,-206.378069437,-111.708427372,0.0814044833006,-1.51175962911,0.197562073367,2.48622389266,1.35062230523,-56.9180264985,205.779602323,37.0133282752,2.49348425295,162.232943438,15.8492684576
0.139197274454,179.186388336,34.9896008475,71.6432869674,46.025301691,46,1.42083572809,-180.701077552,-68.6831811162,0.10833670515,-1.59340393223,0.234633902646,2.58680246396,1.42120395281,-42.2485800876,68.1810778274,37.1569232325,2.59668382321,103.519857898,22.1560558006
0.135302277228,145.976921687,32.6887210981,72.3393246357,43.2775983772,47,1.5429663901,-216.754345183,-80.0975925244,0.100181429913,-1.7168604366,0.215798917695,2.65835037226,1.54330143097,-35.1194616483,116.605516779,37.3067395109,2.66898906079,137.727148642,22.1426997484
0.136610551465,189.167878294,14.9729561097,72.9826196107,42.8810579897,48,1.62757183492,-10.214454211,-30.4859216935,0.0972699023652,-1.79806563428,0.228367644064,2.75121432626,1.6280487848,31.0433374731,73.9943072372,37.4398294367,2.76066484539,34.3989245488,22.94001568
0.134393588046,84.0091234418,21.1173690094,73.7096478258,30.978141969,49,1.76089222461,32.1662213208,-53.1952447582,0.0830921647103,-1.92872144516,0.309687032424,2.7980100959,1.76107045634,37.8536724033,43.5411234857,37.5799386815,2.80589484649,5.68745108244,15.2913979956
0.141352910629,219.299865771,45.1872047379,74.4575151307,66.1569692876,50,1.83356353274,28.6835440412,-95.5682112194,0.106082365827,-2.00267187863,0.34441998372,2.90130068786,1.83354970652,53.8319786787,74.3790499465,37.7453214779,2.91196761459,18.9367231173,20.786994757
0.138863073551,211.223363523,73.5010537618,75.1869083293,79.2138301848,51,1.91018554549,-47.9387750574,-119.75105395,0.0977131968676,-2.07506167998,0.374014751437,2.95122393724,1.91034644285,52.2743381895,152.487451436,37.8794245948,2.95895538585,100.213113247,14.0609627628
0.144586767965,96.8927074364,43.5869761206,75.9697393447,35.3353064093,52,2.00019501972,-116.940292619,-45.9387892544,0.114695268232,-2.1549982735,0.252559719537,3.02698458729,2.00058206034,-78.8596322593,-54.9521529982,38.0147821884,3.03677150667,23.8397148305,19.4690567367
0.137532609194,214.481332875,79.3091708516,76.5836971416,67.6453552056,53,2.07205072582,1.28657849531,-14.5088464241,0.0964732045656,-2.2321721498,0.230074396949,3.0982976863,2.07174464282,49.042027974,96.7974774527,38.1895234879,3.10606254034,47.7554494787,21.0744118603
0.143651355584,228.587349063,48.5423657574,77.3161906238,83.7918576486,54,2.16759937165,8.40550239978,-95.1319122937,0.103047176408,-2.31799860512,0.269868087272,3.11621538892,2.16799620649,41.7462178124,74.4228351894,38.3626681866,3.12408774771,26.9555538719,14.449068955
0.137670227712,180.710239601,10.2752801377,77.9904309771,61.2965808219,55,2.19624167368,-141.794672998,-90.5570998847,0.0861864776073,-2.34634723875,0.190591014231,3.1582156915,2.19670315505,-16.8404689379,108.113735122,38.5412498418,3.16560135958,124.95420406,15.2516291013
0.137994598342,123.519526795,40.4339624063,78.6741582075,34.3915683058,56,2.27671300522,-85.3085993131,-85.5063605149,0.0930551016384,-2.41951514506,0.170731802615,3.20294685237,2.27695367695,13.1414785355,88.2360559103,38.7070118281,3.20987784819,72.7486375173,15.3116085382
0.136067452454,85.927305291,39.3396278941,79.4546363061,40.9156504883,57,2.32663862008,-42.3117433356,-107.962505131,0.0923572403214,-2.4705755625,0.17584275486,3.25541187238,2.3270034033,14.2982238654,94.1169770714,38.8935147036,3.26381748934,56.2101375438,21.8390637772
0.140307004085,198.158801777,11.510776952,80.1286986821,57.8736178566,58,2.39385890395,-137.318405905,-125.852001534,0.0945251214735,-2.5333078818,0.171450205909,3.29413567632,2.3941954521,-49.7222302091,75.5137845776,39.0366050761,3.30151036865,90.8733677212,14.7109882782
0.139897561529,157.134119975,21.3409358749,80.871526797,63.5565065286,59,2.43518089378,-199.063979533,-177.729456973,0.102002969945,-2.56927453397,0.182654488551,3.31775287001,2.43534721958,2.36249769119,157.616938359,39.2253258854,3.32644009596,149.229603893,17.8556084934
0.141907052467,234.600312595,-28.0529730583,81.5995749611,103.220812598,60,2.47871852824,-205.348126937,-234.714074019,0.10310282355,-2.61783023357,0.193882757677,3.36946572275,2.47905308522,-131.201199917,8.07704229135,39.4019602496,3.37779312855,98.5533421678,6.43931905813
0.142449219119,71.9522394402,22.1492283674,82.2183514925,51.0049692451,61,2.54882198507,-45.0989530633,-159.818913102,0.101239201862,-2.68622634043,0.160777245107,3.40387975525,2.54911162734,-6.55887580706,36.469953233,39.619288063,3.41241524791,33.4512908374,18.3372532614
0.147069291144,218.265537624,-38.6515572128,82.9021292154,126.202061495,62,2.60790476544,-62.9241993091,-239.144286977,0.120881233011,-2.74986197486,0.201400870543,3.4498180316,2.60859384063,7.30955109349,99.5830833545,39.8217024604,3.45996502479,68.1491903496,2.09751885701
0.139961946498,214.356526511,28.2269343975,83.5819942583,46.625827691,63,2.69323103228,31.1921490456,-49.0970367635,0.101919257059,-2.83702876553,0.189866187013,3.52274274538,2.69325786886,68.4158280967,121.295363835,40.0074373745,3.53109717422,38.4142049708,17.9276605825
0.141561732347,184.60636841,16.7738169539,84.2492510719,59.5046401902,64,2.77885521648,41.4988245543,-104.545969527,0.0997931966368,-2.92730089346,0.199166693616,3.58476232772,2.77904877621,49.3745598555,57.2502951567,40.2167274133,3.59274661272,7.87573530119,13.9104784913
0.140638417673,215.941561196,69.2050130115,84.7828732193,72.4283643228,65,2.81553139886,-291.377115975,-14.2916055287,0.0959512193744,-2.96667182048,0.22362351561,3.6135312467,2.81566228581,-102.341959145,9.84941226177,40.4030300614,3.62168368636,134.444736718,22.5167950323
0.137946171556,154.696325444,52.4427993689,85.3954720117,32.1568209148,66,2.88549614725,-224.017932789,-9.32446278858,0.0870038744418,-3.04036502271,0.188775534078,3.68487832566,2.88591858681,-12.2882443037,93.9126241184,40.5693668889,3.69187826377,149.715749899,25.7239763422
0.1447502895,186.829724936,15.9882868751,86.108567152,58.4724281356,67,2.97632943794,-131.056942414,-139.141803061,0.110953224856,-3.13405214026,0.195614482888,3.75048185078,2.97651488487,-5.70426554813,140.367126729,40.7171359816,3.75967432926,103.177018941,17.1257198075
0.145446016027,167.718443653,42.5586972561,86.7894531291,38.8648647223,68,3.01524853984,-102.198406951,-2.16948954526,0.110546139024,-3.17111229515,0.195461076468,3.81883529399,3.01605794383,-37.525709802,34.7733815916,40.8608208119,3.82838523971,56.1779264539,21.9873695684
0.14349073216,66.9786879603,28.2930404151,87.3861856723,23.7586288422,69,3.12330955231,-26.416083933,-13.452551997,0.100594084131,-3.27659104374,0.170345641262,3.86275045102,3.12347461673,35.6732342291,97.7625523912,41.0133860828,3.87050042101,62.0893181621,19.9476749744
0.135589325955,77.0614329382,-5.21639928069,87.8667919359,63.8742998271,70,3.15599926886,26.1691038725,-144.439662754,0.0861510584166,-3.30388379122,0.187705753293,3.91147035016,3.15609046903,64.868254345,123.065871779,41.1889609948,3.91835216723,41.8918334766,7.28131914427
0.143554118739,78.0988997623,11.3445121057,88.4782474805,41.4520652788,71,3.23743883348,-13.222385195,-111.917742329,0.106971826109,-3.38518435931,0.167405347635,3.94618342695,3.23800931977,20.2666967681,53.7557787312,41.3630097888,3.95561417045,33.4890819631,9.40621063803
0.140842493514,49.9013588864,8.27479181754,89.1314802818,21.6673400857,72,3.31996085397,33.7854366029,-42.3464161638,0.102082426971,-3.4589537847,0.167379497014,4.02710550391,3.32045417987,49.5729533431,69.1989126422,41.4916385601,4.0352732327,14.7100601008,16.2506046644
0.138174060909,86.5597270763,47.6917287085,89.599035241,26.4492632851,73,3.36904291814,-139.16475108,-13.5407228286,0.0984963744562,-3.50518126689,0.172225682318,4.07268678591,3.36912856941,-8.32937987389,88.2412185036,41.6048278641,4.08074133082,95.9476410801,20.07393606
0.13537200577,43.7206151695,3.58380945552,90.2573482194,30.3906195679,74,3.44212306129,18.1697186682,-72.3738752178,0.0920999532379,-3.57715322391,0.182107988955,4.14404365633,3.44247507027,39.4625010796,60.755283491,41.7364501414,4.15082130232,21.2927824114,11.8297716962
0.140639999464,60.2723816228,20.9990026249,90.8941952774,30.0823343623,75,3.45630701654,-118.669659819,-39.0483623845,0.110400323548,-3.58131525661,0.166032969237,4.15983991034,3.4566616076,-14.9392700503,54.3980069557,41.8622185375,4.16815332434,74.7229057913,15.3709104744
0.1354873414,83.6923438512,20.2370224418,91.4224296637,61.3796780031,76,3.51404887752,-9.53021006776,-129.242976306,0.0936393740222,-3.63452641516,0.164669795405,4.19505399104,3.51470533182,34.7987922881,61.6956979107,42.0113367419,4.20210678546,31.5826005814,13.4268454831
0.135916764091,76.5145093128,10.6717461977,91.991216568,58.6579365017,77,3.5244688078,-16.1308724961,-119.994016854,0.0957415632827,-3.6444312021,0.174736809035,4.21533384514,3.52485023076,11.9472575445,40.0253875851,42.1794117706,4.22193311232,28.0781300406,13.170267054
0.136138785237,65.8294340096,-2.54048110313,92.6265911858,25.058678873,78,3.58799833187,26.2033192113,-38.9631223426,0.0981305588572,-3.70146374593,0.167362728822,4.23058840503,3.58821349513,66.6585976274,99.3515709346,42.3289147391,4.23693555368,30.3628799468,12.4425693444
0.132179943422,90.4349429387,36.3702926736,93.2701196364,30.857025313,79,3.59755269993,10.9466048272,-38.8709609785,0.0911627018057,-3.70913541899,0.151211277655,4.25048667477,3.59803214658,21.197002609,31.4474003907,42.4737663915,4.25746958679,10.2503977817,16.0344969097
0.135956157837,28.1063942956,-9.12261601875,93.8403037392,27.8926444739,80,3.6501018661,-107.735880842,-107.671742209,0.100387820461,-3.75641374908,0.178210493713,4.28124132494,3.65007624248,-30.3708069291,14.5842428047,42.6406998731,4.2887104063,54.9445806406,8.53245579017
0.132273620229,60.7591865923,11.3632107546,94.3361738571,28.248112267,81,3.6623190357,17.6668172387,-34.423240688,0.0927351814374,-3.76736744789,0.156543231596,4.29834347353,3.66288154488,26.4492879308,43.3328165521,42.7916975772,4.30535498528,11.9416982284,15.2286161949
0.127056018559,39.2547741367,-9.29193747629,94.8731344612,21.5459401311,82,3.6745915551,16.0020079383,-40.0478147283,0.0756665940921,-3.78372609324,0.140398350626,4.3051911708,3.67503720506,31.4998955655,46.9977831927,42.9610141194,4.31070729823,15.4978876272,14.9700625735
0.130279688678,59.1239719246,23.3642490768,95.450142675,24.3897994144,83,3.7043366851,-5.76078145231,-39.8382311049,0.0860377775866,-3.81232409341,0.1245207989,4.33972350031,3.7048080528,27.3813894799,48.1913468308,43.1125901898,4.34634282628,23.6892472855,16.7819219207
0.13197600821,47.403174172,-1.48590082497,96.0185870753,40.7390406444,84,3.7551515104,-31.5164234115,-138.453087818,0.089959323193,-3.85988544842,0.11874635777,4.37512546836,3.75506450353,-15.7902140195,-0.0640046274859,43.2623179974,4.38101559917,15.726209392,12.4346304261
0.133643063556,57.8501893834,-12.4377060773,96.5795428682,55.1800648319,85,3.78520876454,20.3023360913,-161.785416907,0.0920533662714,-3.89302317119,0.11039323421,4.39437195233,3.7858301424,58.0280282699,100.12826148,43.4173098304,4.40170454385,32.7352719856,12.9218652734
0.127317237872,185.874467868,51.5361299576,97.0537252575,44.5242438017,86,3.80253809925,-33.1962770254,-17.4901550287,0.0744370980731,-3.91219793649,0.161851649775,4.40826518138,3.80292121752,33.6976968763,100.591670778,43.588287092,4.41335474017,66.8939739017,23.7223573655
0.130321645823,92.2132215597,43.8422134092,97.5194987666,37.0875648675,87,3.8241149931,-53.0692026286,-28.9271584786,0.0822793435827,-3.92948629387,0.152730386417,4.42368841925,3.82413879676,9.14443204835,60.2368519541,43.7476606438,4.42902856953,46.9206888608,24.8859669404
0.132323743622,131.100221221,62.322649927,98.0127380234,38.5258914251,88,3.84624388534,-23.1830774841,-39.1610331891,0.0837554276722,-3.95100147079,0.314579770618,4.45891883193,3.8462605289,44.6809775391,85.4536147618,43.9242654483,4.46371950914,48.3110850935,26.1637929652
0.129599839293,201.140171195,79.0397175345,98.4874998431,42.3790300528,89,3.88080159706,-33.3999838948,-55.5686063711,0.0867583511211,-3.98219925907,0.360293496965,4.47220463251,3.88119330243,37.3415309006,89.9494400342,44.0937159481,4.47791496563,51.9640313847,27.4920521612
0.130141120303,205.893550767,103.347242296,98.9343962283,47.0219229186,90,3.92160620308,1.07741812918,28.5732975777,0.0849046356918,-4.02399249563,0.288911844338,4.49695161046,3.9217353261,30.590148078,50.3179617373,44.2619881604,4.50164328193,21.2597620526,25.5125494576
0.129849166795,201.945897288,85.9904542934,99.4343226498,64.1820438285,91,3.90845560457,-56.4408571865,-58.3832528183,0.0780687001194,-4.00946445249,0.376311344909,4.51730556254,3.90897405085,60.3502815099,132.65592047,44.4065773924,4.52228509913,83.3611324103,26.9908132475
0.133274445724,204.879382428,82.5265603032,99.9761993999,89.3116887412,92,3.96507877515,-25.2375584759,-129.665450267,0.0998620261782,-4.06726828109,0.20029332925,4.5375736864,3.96527101535,83.1632493611,177.26900918,44.5308870122,4.54504670248,83.2886098029,23.680920287
0.13330403093,215.305886712,108.8132099,100.464505839,59.3560413651,93,3.95641194501,-32.4060745562,6.69795006845,0.0925001681171,-4.0643739575,0.221413627458,4.5456136353,3.95657434336,39.055859837,110.51779423,44.6464462071,4.55173353935,71.4619343932,26.5575107575
0.129832999896,220.439887206,90.4041630045,100.92564586,55.3979225365,94,3.99993545098,-21.5435654899,-40.1350208083,0.0902620140777,-4.10328813522,0.286950120461,4.57309221693,4.00025763528,31.0835585198,66.5075629247,44.7747093811,4.57972443993,37.9491835386,23.3815112638
0.133002317337,114.012962371,23.6223466267,101.507483799,84.4732032309,95,4.04643864712,44.4002017291,-177.596601959,0.096455218303,-4.15289879648,0.24046680986,4.59308319462,4.04674682705,84.0365000064,108.923191707,44.9075788829,4.60063286152,28.3309869171,17.3544485024
0.130132463842,250.827571233,62.041379105,101.926189467,109.790706979,96,4.05194054141,-44.9573820267,-134.286684092,0.0812498263561,-4.15820967298,0.295555963699,4.62240472214,4.05213790682,34.0715258836,159.831614483,45.0427192721,4.62667382639,89.8980374621,12.5732260665
0.130844518279,115.749619983,52.1424602888,102.410866486,47.9441288386,97,4.09707659425,-10.3581687089,-72.5823151802,0.0878266019635,-4.20218181218,0.389098415362,4.65555137925,4.0975023265,39.6484202737,89.6550092563,45.1834123478,4.66188953062,50.0065889826,17.2136737155
0.135810990338,116.727664112,76.8193990081,102.873365638,27.6241241706,98,4.13948266926,-279.334728263,25.2715941552,0.101140395263,-4.24572511234,0.213402678971,4.67539656741,4.13971133792,-105.127253283,75.1091621062,45.2888341879,4.68328882211,133.177740197,22.9691974165
0.136942605749,237.444452005,126.159742849,103.315221443,82.5965601583,99,4.17258277426,-131.701063526,13.7809901779,0.0973730393788,-4.28089200848,0.203253456478,4.73214608839,4.17280181548,8.25022381299,126.029420347,45.3957167058,4.73803022763,106.379671577,21.1976400717
0.132798698855,163.282611876,-5.44586413694,103.920415648,92.6064973781,100,4.20318693249,63.7121178119,-202.277167407,0.103666953819,-4.31129330724,0.280757883815,4.74657827359,4.20341999172,142.02758299,197.082861855,45.5135733922,4.75405471469,56.8783265231,-2.14714948047
0.130279749315,202.537848386,44.953867526,104.277878092,87.7781473205,101,4.25121191785,-35.3912805115,-120.922168875,0.0971465489547,-4.35409647726,0.272275606239,4.7918183514,4.25158693374,82.48841052,186.781998602,45.6034045908,4.79766543575,91.2092032384,6.00114912226
0.135920700805,105.396244764,-11.473196195,104.810835267,76.4463120842,102,4.29341614138,-203.983715797,-160.148638058,0.0996162227113,-4.39959102114,0.259847164614,4.82856460719,4.29363352835,-65.9006756812,58.0328820622,45.6845116054,4.83445989077,96.0006339552,-8.20712301999
0.134003424632,132.609650341,47.9301149441,105.392576667,56.2596170918,103,4.31284244311,-114.343500581,-68.8689069869,0.102328876543,-4.41475716658,0.312999300475,4.86195212815,4.31264450298,-48.4480572879,107.942189573,45.7869849271,4.8683348259,71.7641224929,16.5830495713
0.132593168681,179.116847314,28.5017031241,105.913530188,85.6962460689,104,4.3487752246,-68.9305000368,-170.653323429,0.0998299912584,-4.45024319163,0.29618182876,4.88557673723,4.34929642208,-10.6036831957,22.1121718069,45.8941647473,4.89254475154,41.3451573048,4.35086512823
0.13198311511,216.26145314,50.2009067716,106.424961418,78.5832505376,105,4.38658434977,-93.2883192153,-70.209862033,0.0951419933266,-4.48796821491,0.311450281837,4.9100992955,4.38707409339,-44.4177100566,20.3640344171,45.9804705796,4.91604123724,50.3730603529,13.5514520029
0.137193451237,209.823979626,17.4509887193,106.939590928,67.9275166641,106,4.42220179303,-55.1305756833,-87.4857036922,0.105052464869,-4.52444993364,0.268817072057,4.96021655385,4.42225409581,30.9808992102,80.9861373476,46.0629896707,4.96614465355,61.1538232171,8.51441507289
0.13248017035,205.697937212,67.5753072741,107.490803362,55.2324383659,107,4.45110449773,-139.555433435,-52.6757943711,0.0934671986046,-4.55540992601,0.413050012254,4.96977605662,4.45137025765,-41.6995453496,63.4788116914,46.1396436469,4.97579472954,71.9087110578,24.8734762912
