MinReturn,MaxReturn,ExplainedVariance,LossAfter,LossBefore,Iteration,StdReturn,Entropy,AverageDiscountedReturn,AverageReturn,AveragePolicyStd,Perplexity,MeanKL,MaxKL,NumTrajs
-3866.99221884,-3866.99221884,2.05391259556e-14,-0.1519482446994652,-0.07345681526818183,391,0.0,-0.0163040798589,-2450.88251134,-3866.99221884,0.238057601124,0.983828112253,1.5323151104259585,1.5364204645368909,1
-4038.16355567,-4038.16355567,1.88737914186e-14,-0.5490658130915159,-0.005815557445492337,392,0.0,-0.0199951736606,-2556.42092337,-4038.16355567,0.237180527864,0.98020340409,3.63430722006086,3.636709431867314,1
-4299.1376487,-4299.1376487,1.65423230669e-14,0.17818979201516275,0.010325579098865436,393,0.0,-0.0233943364686,-2726.56582647,-4299.1376487,0.236375681312,0.976877189509,1.8514360066870585,1.854854998316848,1
-4489.4000927,-4489.4000927,1.50990331349e-14,-0.08581033992333556,-0.03584489921148993,394,0.0,-0.0263300322675,-2844.88202903,-4489.4000927,0.235682771801,0.974013580647,1.7905652029865977,1.793775642356067,1
-4679.21814315,-4679.21814315,1.40998324127e-14,-0.24613695658811557,0.0006315166685542417,395,0.0,-0.0294209286337,-2964.78925139,-4679.21814315,0.234955425433,0.971007653508,2.682954423524647,2.6846426123732043,1
-4926.39222889,-4926.39222889,1.25455201783e-14,0.04898469043607966,-0.0911772114678282,396,0.0,-0.0321991355662,-3123.79999219,-4926.39222889,0.234303576546,0.968313737174,1.2171317792285443,1.220540672692866,1
-5057.50743844,-5057.50743844,1.1990408666e-14,0.004949766679673835,-0.0757482244881138,397,0.0,-0.035832908571,-3208.48429797,-5057.50743844,0.233453715571,0.964801490075,0.1623126078378096,0.16326278464427335,1
-5145.56699975,-5145.56699975,1.15463194561e-14,0.0757892385493346,0.07087132466052996,398,0.0,-0.0400465284824,-3261.9589312,-5145.56699975,0.232472099876,0.960744736118,0.10489646822281061,0.1053360273504016,1
-5193.95317074,-5193.95317074,1.13242748512e-14,-0.09178796017513083,-0.06170478333339155,399,0.0,-0.0429577926,-3294.38409818,-5193.95317074,0.231796296392,0.95795182187,0.033417940583652106,0.03359693810917319,1
-5156.57684769,-5156.57684769,1.15463194561e-14,-0.10577553610689605,-0.029181010028325228,400,0.0,-0.0463481981026,-3266.21444707,-5156.57684769,0.231011743681,0.95470947628,0.1573422739676481,0.15761495968715367,1
-5211.75233828,-5211.75233828,1.13242748512e-14,-0.022396082843366357,0.04673058090183796,401,0.0,-0.0497675547968,-3303.1270297,-5211.75233828,0.230223181085,0.951450558917,0.4394877450007501,0.4397646310130858,1
-5306.1259607,-5306.1259607,1.08801856413e-14,0.043400812540532324,0.019374358988351877,402,0.0,-0.0522645917082,-3365.42896341,-5306.1259607,0.22964902245,0.949077715524,0.025736981659836768,0.02583476616157543,1
-5332.16798762,-5332.16798762,1.07691633389e-14,-0.170964456887015,-0.021997098338708807,403,0.0,-0.0542728766577,-3377.58623714,-5332.16798762,0.229188284576,0.947173609666,0.5356827615521232,0.5358351780372669,1
-5452.06718087,-5452.06718087,1.0325074129e-14,0.08216959715985298,0.051760683022545606,404,0.0,-0.0563582700631,-3457.99003831,-5452.06718087,0.228710834847,0.945200438201,0.22505624079006117,0.22526959885387243,1
-5523.89067168,-5523.89067168,1.01030295241e-14,-0.11844780421356826,0.0701842247457623,405,0.0,-0.0575881146906,-3499.81415195,-5523.89067168,0.228429728949,0.944038703043,0.958187636436665,0.9583094395043201,1
-5678.12242035,-5678.12242035,9.54791801178e-15,-0.24688474803191085,0.03251495368707952,406,0.0,-0.0578155298824,-3596.72409777,-5678.12242035,0.228377786465,0.94382403871,2.044892119639103,2.0450443750247613,1
-5881.54545475,-5881.54545475,8.881784197e-15,-0.14539901820389103,-0.04868018387387862,407,0.0,-0.0576123467893,-3728.08224548,-5881.54545475,0.228424193685,0.944015827281,2.1758135029202976,2.175867600809822,1
-6114.87221792,-6114.87221792,8.21565038223e-15,0.21639081885638625,0.0693224316320738,408,0.0,-0.0580408935396,-3879.89296768,-6114.87221792,0.228326324211,0.943611359039,0.6111281336024298,0.6111534788546612,1
-6248.76989784,-6248.76989784,7.88258347484e-15,-0.009104182359655493,0.1196211899167595,409,0.0,-0.0575554939986,-3959.7772802,-6248.76989784,0.228437180607,0.944069498741,1.0942553602152385,1.094289693068379,1
-6423.04475849,-6423.04475849,7.43849426499e-15,-0.08130299303172409,-0.02939519520731488,410,0.0,-0.0556188822702,-4071.19165293,-6423.04475849,0.22888000338,0.945899566298,1.159352017728036,1.1594247622445841,1
-6599.26791417,-6599.26791417,7.1054273576e-15,-0.15749802897129542,-0.1514233230991182,411,0.0,-0.0542429105252,-4183.79201846,-6599.26791417,0.229195152566,0.947201993221,0.975906392631981,0.9759262489291903,1
-6775.57450184,-6775.57450184,6.66133814775e-15,0.1051539540491725,0.06809747289185555,412,0.0,-0.0549039231493,-4296.44020923,-6775.57450184,0.229043701737,0.946576087634,0.5631240863972706,0.563146289788565,1
-6895.70370659,-6895.70370659,6.43929354283e-15,-0.031880933460873305,-0.06320457475706771,413,0.0,-0.0546466908337,-4372.40575656,-6895.70370659,0.229102626758,0.946819608913,0.24886942315423663,0.2489126839132383,1
-6980.65681498,-6980.65681498,6.32827124036e-15,-0.03527572393214613,0.015469936547106473,414,0.0,-0.0552066302885,-4424.51055379,-6980.65681498,0.228974379066,0.946289595659,0.4412199269371752,0.44124260953337235,1
-7097.28556428,-7097.28556428,6.10622663544e-15,-0.22002905618352167,-0.05986159648847284,415,0.0,-0.0555172700146,-4496.99600486,-7097.28556428,0.228903261575,0.94599568617,1.0618762987881458,1.0619001719355203,1
-7285.94091313,-7285.94091313,5.77315972805e-15,-0.1364415465610161,-0.10852894506819574,416,0.0,-0.0565482794434,-4618.50554111,-7285.94091313,0.228667381772,0.945020858313,1.0146028897119108,1.0146392635978323,1
-7453.98653972,-7453.98653972,5.55111512313e-15,-0.1036203661335318,-0.05625530559274963,417,0.0,-0.0588353456395,-4724.29019486,-7453.98653972,0.228145001919,0.942862002717,1.077559620275146,1.0775728485060772,1
-7636.30340322,-7636.30340322,5.21804821574e-15,-0.02965170716148316,-0.09127082160203237,418,0.0,-0.0616008529455,-4841.90936978,-7636.30340322,0.227514936876,0.940258113157,0.4546240072308488,0.45474038920696924,1
-7758.63858481,-7758.63858481,5.10702591328e-15,-0.7346541824843001,-0.01376636626168962,419,0.0,-0.0652330072995,-4912.73684479,-7758.63858481,0.226690066442,0.936849145254,2.968264602392322,2.969172580695351,1
-8048.92719071,-8048.92719071,4.66293670343e-15,0.17860369485025435,0.045706292413286144,420,0.0,-0.0686794211859,-5104.79305881,-8048.92719071,0.22591014339,0.933625932803,1.5989963654549126,1.5992468624262612,1
-8292.78458775,-8292.78458775,4.32986979604e-15,0.03250661552454642,0.0064629025708442785,421,0.0,-0.0712097996817,-5257.6817616,-8292.78458775,0.225339227842,0.931266492217,1.1565329165332074,1.1569168183030885,1
-8477.11087766,-8477.11087766,4.21884749358e-15,-0.10343425000055123,-0.037046390670840305,422,0.0,-0.0734090904295,-5373.57675774,-8477.11087766,0.224844185933,0.929220616999,1.2837588858696056,1.2842307850035477,1
-8715.3883972,-8715.3883972,3.99680288865e-15,0.03674132517075737,-0.053130187086180766,423,0.0,-0.0758574921439,-5528.07481528,-8715.3883972,0.224294350427,0.926948294562,0.36305500615035796,0.36343849274305073,1
-8782.81474383,-8782.81474383,3.88578058619e-15,-0.028276214452902976,-0.05239602074342503,424,0.0,-0.0787327999315,-5569.25623049,-8782.81474383,0.223650361411,0.924286860965,0.12121850694018799,0.12127110442798039,1
-8856.05758203,-8856.05758203,3.77475828373e-15,0.03673707616023304,0.029577394502473653,425,0.0,-0.0819839497685,-5614.90345325,-8856.05758203,0.222924421285,0.921286745443,0.05204949725174506,0.05205921914430389,1
-8928.0922862,-8928.0922862,3.77475828373e-15,-0.013328273804276662,0.11879555993012421,426,0.0,-0.0845398737375,-5658.77219018,-8928.0922862,0.222355370948,0.918935013273,0.518233151696002,0.5182509441470474,1
-9042.70216729,-9042.70216729,3.66373598126e-15,-0.09575122611967325,-0.08777636680408256,427,0.0,-0.0853376431897,-5733.21884056,-9042.70216729,0.222178053364,0.918202207335,0.46457765504727044,0.46458840744584395,1
-9152.15588846,-9152.15588846,3.5527136788e-15,-0.01197257866238473,-0.010975168587844373,428,0.0,-0.0871622109292,-5802.5913998,-9152.15588846,0.221773044051,0.916528412649,0.38410248790178486,0.38412726787526785,1
-9272.81800599,-9272.81800599,3.44169137634e-15,-0.04370641262827448,-0.0033048006381424227,429,0.0,-0.0889452196913,-5878.02832149,-9272.81800599,0.221377973082,0.91489569047,0.516347304323377,0.516476167950327,1
-9458.21852622,-9458.21852622,3.33066907388e-15,0.01812483941855554,-0.01846865337657193,430,0.0,-0.0905940133183,-5998.37007199,-9458.21852622,0.221013267236,0.913388459184,0.11346382013659172,0.11350972791037472,1
-9528.92456304,-9528.92456304,3.33066907388e-15,-0.323418903518579,-0.11970336299844116,431,0.0,-0.0923137904586,-6047.10277687,-9528.92456304,0.220633500322,0.911818984552,0.3815453286300658,0.3816615985969598,1
-9399.2642816,-9399.2642816,3.44169137634e-15,-0.011454226250569044,0.1669331466500036,432,0.0,-0.095371665866,-5961.94104039,-9399.2642816,0.219959861045,0.90903501439,1.0679228422297806,1.0684165289985683,1
-9181.25107582,-9181.25107582,3.5527136788e-15,0.11118445532940466,0.03962256002565756,433,0.0,-0.0960107584882,-5818.38821414,-9181.25107582,0.219819331231,0.908454242422,0.3518284177351624,0.351952642714078,1
-9094.6165616,-9094.6165616,3.66373598126e-15,-0.0963601005772276,-0.07921453363777806,434,0.0,-0.0960876751671,-5766.56854741,-9094.6165616,0.219802424109,0.908384369826,0.3747797406447836,0.3751555422042945,1
-8961.8597519,-8961.8597519,3.66373598126e-15,-0.06281578158587109,0.01877780363427822,435,0.0,-0.0971542857451,-5682.13335325,-8961.8597519,0.219568105504,0.90741599398,0.6824338196420381,0.6827900526363201,1
-8808.96528151,-8808.96528151,3.88578058619e-15,-0.3322409668391622,0.020237750281684123,436,0.0,-0.0978787731939,-5587.63475836,-8808.96528151,0.219409088777,0.906758820567,2.008915031299428,2.009162977677546,1
-8544.61142777,-8544.61142777,4.10782519111e-15,0.1925062080702475,0.09006733566930596,437,0.0,-0.098276183636,-5414.51403183,-8544.61142777,0.219321910638,0.906398536738,0.9755681392666352,0.9756400935160933,1
-8350.48903048,-8350.48903048,4.32986979604e-15,-0.08495973737351559,-0.04573495002138021,438,0.0,-0.0974971235257,-5294.47857991,-8350.48903048,0.219492842164,0.907104950816,0.9955846118175715,0.995634695077486,1
-8171.37905131,-8171.37905131,4.4408920985e-15,-0.5455332207589177,-0.09202958251962126,439,0.0,-0.0973729935695,-5185.06450121,-8171.37905131,0.219520089492,0.907217556703,2.667676771636932,2.6696568229173714,1
-7895.90429836,-7895.90429836,4.88498130835e-15,-0.07088554790979171,0.016957762209886366,440,0.0,-0.0984231938263,-5007.0936824,-7895.90429836,0.219289670452,0.906265296711,2.6222946707777295,2.6231399066843055,1
-7632.46949614,-7632.46949614,5.3290705182e-15,-0.2539768189003627,-0.07961694447945401,441,0.0,-0.0991552640523,-4841.60868641,-7632.46949614,0.21912919376,0.905602089657,2.99683226603277,2.9978044831037676,1
-7351.00000223,-7351.00000223,5.66213742559e-15,0.1226338084843272,0.001329815288623148,442,0.0,-0.100820597897,-4658.55617947,-7351.00000223,0.218764574189,0.90409521492,1.7100435628786435,1.710596356138737,1
-7102.71671334,-7102.71671334,6.10622663544e-15,0.10163862350822005,0.01807689935849019,443,0.0,-0.102304660786,-4501.9287414,-7102.71671334,0.218440154592,0.902754475881,0.873042733488927,0.8732222650055054,1
-6952.20597906,-6952.20597906,6.32827124036e-15,0.016713464912955382,-0.010779726418822385,444,0.0,-0.103412942422,-4406.87082554,-6952.20597906,0.218198195484,0.901754523889,0.5499222176548837,0.5501354023585615,1
-6848.08565192,-6848.08565192,6.55031584529e-15,0.004293809984663273,-0.03490959505241264,445,0.0,-0.104548591607,-4338.87208063,-6848.08565192,0.217950539533,0.900731028375,0.07436138831267756,0.07461282455589213,1
-6789.06791434,-6789.06791434,6.66133814775e-15,-0.058756089184143816,-0.05637007887915505,446,0.0,-0.106015433972,-4305.57559712,-6789.06791434,0.217631074808,0.899410766489,0.0720550209440702,0.07227977713123002,1
-6756.82996686,-6756.82996686,6.77236045021e-15,-0.08878790635917316,-0.07949925151157071,447,0.0,-0.108053293597,-4284.08441686,-6756.82996686,0.217188024817,0.897579759902,0.10169710296258623,0.1019419203034424,1
-6725.60553731,-6725.60553731,6.77236045021e-15,-0.04994204968129405,-0.04356392297845748,448,0.0,-0.110898203738,-4263.81749124,-6725.60553731,0.216571022477,0.895029854985,0.114746314147663,0.11496579570588339,1
-6652.84067992,-6652.84067992,6.99440505514e-15,-0.009849289280841415,-0.00919337445368508,449,0.0,-0.114015557547,-4216.25116024,-6652.84067992,0.21589694519,0.892244074645,4.027221959407301e-05,4.1626442241371464e-05,1
-6653.60922735,-6653.60922735,6.88338275268e-15,-0.03608666656786669,-0.015998460577367937,450,0.0,-0.116942172683,-4219.6453459,-6653.60922735,0.215266021608,0.889636636976,0.054886137506349894,0.05491747138019276,1
-6613.46951968,-6613.46951968,6.99440505514e-15,-0.017749174101488744,0.04105475449860501,451,0.0,-0.119783783564,-4194.19203646,-6613.46951968,0.214655187626,0.887112224226,0.2770515533544875,0.2773763993474123,1
-6535.71879149,-6535.71879149,7.21644966006e-15,0.02869067336626541,0.011953613868091649,452,0.0,-0.121819317394,-4142.86661724,-6535.71879149,0.214218694129,0.885308313865,0.11142581455592918,0.11159852109046287,1
-6475.22039515,-6475.22039515,7.32747196253e-15,0.10245913415032687,0.12637052161927576,453,0.0,-0.123500846579,-4102.65072891,-6475.22039515,0.213858781829,0.88382089302,0.022537093391443053,0.022567912087806175,1
-6513.91907345,-6513.91907345,7.21644966006e-15,0.01301944810661756,0.01178989021319088,454,0.0,-0.12339791322,-4130.62124771,-6513.91907345,0.213880796165,0.883911872355,0.010137819589152015,0.010147372299228019,1
-6524.25718986,-6524.25718986,7.21644966006e-15,-0.10229465867833355,-0.02763031059981331,455,0.0,-0.123154463035,-4138.76385013,-6524.25718986,0.213932871823,0.88412708706,0.1723156259705217,0.1724821035608446,1
-6478.9534783,-6478.9534783,7.32747196253e-15,-0.4159263545759663,-0.11851244273703088,456,0.0,-0.123288660191,-4111.19247163,-6478.9534783,0.213904164566,0.88400844768,1.2310310010797616,1.231678683095822,1
-6305.34765705,-6305.34765705,7.77156117238e-15,-0.1082114725547093,-0.08268391050464849,457,0.0,-0.124923061254,-3998.14533075,-6305.34765705,0.213554844914,0.882564803402,1.1407683545901104,1.1414000855130908,1
-6144.69781079,-6144.69781079,8.10462807976e-15,0.19109104498113563,0.1116745237683503,458,0.0,-0.127449800941,-3893.17294981,-6144.69781079,0.21301592855,0.880337606845,0.3329184554327507,0.3330152923150964,1
-6039.90351305,-6039.90351305,8.43769498715e-15,-0.007657030538397507,-0.026091015409326537,459,0.0,-0.128296410883,-3828.62999953,-6039.90351305,0.212835663465,0.879592619675,0.14976267485948325,0.1498204512687824,1
-5987.08208101,-5987.08208101,8.54871728961e-15,0.09130463408703264,0.08051065177767441,460,0.0,-0.129392440093,-3794.66537625,-5987.08208101,0.212602517151,0.878629088597,0.026674657240538482,0.026712185014335033,1
-5982.9832474,-5982.9832474,8.54871728961e-15,0.0636367330863667,0.0942742403977101,461,0.0,-0.129350816893,-3791.17486854,-5982.9832474,0.212611366533,0.878665660712,0.0516127823643415,0.05161835328147624,1
-5990.5005255,-5990.5005255,8.54871728961e-15,0.039583325473230416,0.05770186075441235,462,0.0,-0.128110398655,-3800.33882242,-5990.5005255,0.212875257183,0.879756249876,0.020558180654363038,0.0205673001521276,1
-5977.13852695,-5977.13852695,8.54871728961e-15,-0.4927014890078835,-0.15055801572210922,463,0.0,-0.126256576516,-3793.6145007,-5977.13852695,0.213270256063,0.881388674134,1.055470383685468,1.0563539109261926,1
-5822.69017651,-5822.69017651,8.99280649946e-15,-0.07607912025677815,-0.12619966489155357,464,0.0,-0.126509592786,-3690.3386393,-5822.69017651,0.213216302045,0.881165696669,0.5508151165429224,0.5509738878888574,1
-5719.98818044,-5719.98818044,9.32587340685e-15,0.13716342075998111,0.10674101478785769,465,0.0,-0.128338973693,-3624.98352538,-5719.98818044,0.212826604774,0.879555182539,0.25514983819934506,0.25521656974117013,1
-5642.80969781,-5642.80969781,9.54791801178e-15,-0.27590730057709045,0.0014147984815038406,466,0.0,-0.128629976687,-3580.08244442,-5642.80969781,0.212764680605,0.879299266585,1.2483414982854402,1.2488483298757305,1
-5473.98668997,-5473.98668997,1.02140518266e-14,-0.36713790966381177,0.13743882800903426,467,0.0,-0.128874265501,-3473.01858547,-5473.98668997,0.212712710921,0.879084489845,3.0673739407891736,3.071364752669976,1
-5256.54880277,-5256.54880277,1.11022302463e-14,-0.24392277300842657,-0.11511890605356996,468,0.0,-0.127353064956,-3333.68638337,-5256.54880277,0.213036535852,0.880422771289,3.1323418302588903,3.134529546258509,1
-5003.73114877,-5003.73114877,1.23234755733e-14,0.4124855892424529,0.1912502156083585,469,0.0,-0.127441663798,-3168.28674025,-5003.73114877,0.213017661898,0.880344770306,0.3687359825876077,0.36875955867032517,1
-4920.64064037,-4920.64064037,1.27675647832e-14,-0.11168938007353962,-0.038530018250158934,470,0.0,-0.125118094662,-3121.65652703,-4920.64064037,0.213513198646,0.882392690565,0.6159491583235502,0.6165312964181261,1
-4804.14214291,-4804.14214291,1.33226762955e-14,0.06274991053024563,0.03033228086647365,471,0.0,-0.123509319645,-3044.8817724,-4804.14214291,0.213856969797,0.883813404378,0.30921247931412166,0.30930407818872796,1
-4736.46569817,-4736.46569817,1.36557432029e-14,-0.016647504763464122,0.02579303566788303,472,0.0,-0.121677869564,-3003.66161329,-4736.46569817,0.214248997041,0.885433547663,0.4393038587332139,0.43977439754911396,1
-4658.25563801,-4658.25563801,1.40998324127e-14,-0.07469955309314279,-0.01080557236770876,473,0.0,-0.119702465859,-2954.36924886,-4658.25563801,0.214672643603,0.887184365089,0.6384982704198238,0.6387676966490734,1
-4542.26565974,-4542.26565974,1.487698853e-14,0.060642227539694255,0.045342493075904794,474,0.0,-0.118058677109,-2878.97224017,-4542.26565974,0.215025810265,0.888643908029,0.4343038780998741,0.4346507110578639,1
-4479.04846773,-4479.04846773,1.53210777398e-14,0.08347879913429894,0.0545892896318275,475,0.0,-0.116005122265,-2839.2928046,-4479.04846773,0.215467831262,0.890470662059,0.1709207267484804,0.17098170070861007,1
-4405.80892714,-4405.80892714,1.58761892521e-14,-0.05948791340467583,-0.04164024264020445,476,0.0,-0.113465518493,-2791.1369673,-4405.80892714,0.216015729606,0.892734978728,0.009316356772762881,0.00936888990889706,1
-4419.46405674,-4419.46405674,1.56541446472e-14,0.056031207207236686,0.06796162108956924,477,0.0,-0.111704617973,-2802.98712775,-4419.46405674,0.216396446921,0.894308381112,0.017462282322694325,0.01747805783491896,1
-4408.9492684,-4408.9492684,1.57651669497e-14,0.03766299289665286,0.051341070265277955,478,0.0,-0.109258971564,-2793.89389338,-4408.9492684,0.216926323796,0.896498219887,0.017494753663065653,0.01752883994302845,1
-4409.39415437,-4409.39415437,1.58761892521e-14,-0.20212264024663923,-0.14129778663848774,479,0.0,-0.106405823297,-2794.15204038,-4409.39415437,0.217546130541,0.899059714654,0.20371152555194946,0.20381796683596942,1
-4478.38597586,-4478.38597586,1.53210777398e-14,-0.12845385126815181,-0.08031657346779772,480,0.0,-0.105630205569,-2838.50142391,-4478.38597586,0.217714928629,0.899757311807,0.3629807697089296,0.36311043689981837,1
-4564.87815625,-4564.87815625,1.46549439251e-14,-0.10231696924351306,-0.0301867966976272,481,0.0,-0.105946670267,-2892.13493901,-4564.87815625,0.217646040441,0.899472615431,0.5960381626204818,0.5964471119284421,1
-4659.1436792,-4659.1436792,1.40998324127e-14,0.1160516046467311,0.06885528719310885,482,0.0,-0.106613528855,-2954.8040147,-4659.1436792,0.217500949693,0.898872994346,0.1709834256697732,0.17108379011937958,1
-4727.26826679,-4727.26826679,1.37667655054e-14,-0.043964955961412755,-0.05563379334137795,483,0.0,-0.106342918971,-2997.30659334,-4727.26826679,0.217559815564,0.899116271178,0.06930304921223343,0.0693533760290137,1
-4738.37563742,-4738.37563742,1.36557432029e-14,-0.05765844179636354,-0.04170986586568382,484,0.0,-0.106803402251,-3005.75941385,-4738.37563742,0.217459655969,0.898702338481,0.012498501404412303,0.012503680470364875,1
-4730.56162548,-4730.56162548,1.37667655054e-14,-0.022960075422545804,0.02090901640536558,485,0.0,-0.107746670876,-2997.52053519,-4730.56162548,0.217254629811,0.897855020449,0.07936015025564541,0.07939291858111708,1
-4788.23178428,-4788.23178428,1.3433698598e-14,-0.07678372963432223,-0.07834407368610673,486,0.0,-0.108331411658,-3036.20203764,-4788.23178428,0.217127629304,0.89733016147,0.055500207224589794,0.05554234052526419,1
-4832.37350107,-4832.37350107,1.31006316906e-14,-0.04198380561024207,-0.04229712832715812,487,0.0,-0.109851485891,-3064.09856759,-4832.37350107,0.216797829912,0.895967189185,3.820108907443887e-05,4.015334900775436e-05,1
-4818.07459512,-4818.07459512,1.31006316906e-14,0.013015855242200502,0.030585639282565982,488,0.0,-0.111757852167,-3054.69925963,-4818.07459512,0.216384927537,0.894260774593,0.04245470449296783,0.04255581231412475,1
-4785.83108609,-4785.83108609,1.3433698598e-14,-0.16005024323401482,-0.06974543823035441,489,0.0,-0.113086702201,-3036.41530795,-4785.83108609,0.216097575385,0.893073225345,0.32892210669722494,0.32899798884533316,1
-4711.93402328,-4711.93402328,1.38777878078e-14,-0.3157033040380252,-0.07525958301015098,490,0.0,-0.115169757604,-2990.69016043,-4711.93402328,0.215647900675,0.891214840568,1.1408679146014713,1.1415714681145934,1
-4555.74368349,-4555.74368349,1.47659662275e-14,0.022343083745879778,-0.011322704810684696,491,0.0,-0.118001683404,-2887.67615719,-4555.74368349,0.215038065732,0.888694556581,0.7543261579711992,0.7543895104710624,1
-4453.07368218,-4453.07368218,1.55431223448e-14,0.02804132375785801,0.08203425312427136,492,0.0,-0.120697789744,-2824.86401298,-4453.07368218,0.214459081093,0.886301768608,0.8632562460946427,0.8633703360172157,1
-4327.69799417,-4327.69799417,1.64313007645e-14,-0.03809780573121801,-0.1069377767094677,493,0.0,-0.122079691769,-2741.85555483,-4327.69799417,0.214162924331,0.885077832274,0.20657288704370302,0.20665015296921596,1
-4271.69329195,-4271.69329195,1.67643676718e-14,0.07706392501757724,0.11022720994859386,494,0.0,-0.12468189536,-2708.29236951,-4271.69329195,0.21360635327,0.882777673599,0.3129171612410944,0.31301415998059623,1
-4213.4236372,-4213.4236372,1.73194791842e-14,0.001807883971963354,0.0033526289785584893,495,0.0,-0.125621040024,-2671.88967228,-4213.4236372,0.213405840173,0.881949006837,0.26220158640536473,0.2622598616430176,1
-4142.08490908,-4142.08490908,1.78745906965e-14,-0.10169925332305446,-0.0242130538485391,496,0.0,-0.126424715837,-2627.59364168,-4142.08490908,0.213234399962,0.881240490499,0.5314229922397214,0.5314476163753254,1
-4062.82341103,-4062.82341103,1.85407245112e-14,0.08935334709122855,0.08784886043141021,497,0.0,-0.127457130773,-2575.13980279,-4062.82341103,0.213014367184,0.880331154141,0.4232468303174665,0.42335624249423764,1
-3972.89663134,-3972.89663134,1.94289029309e-14,0.015418092873446587,-0.006570355979102032,498,0.0,-0.12726791254,-2518.43319185,-3972.89663134,0.2130546772,0.880497744607,0.2173371245177372,0.21749840889931082,1
-3916.23813923,-3916.23813923,1.99840144433e-14,-0.022219288003085928,-0.013616154048204149,499,0.0,-0.12718113051,-2482.57073922,-3916.23813923,0.21307316732,0.880574159305,0.21753621823703573,0.2177356346259327,1
-3859.98692147,-3859.98692147,2.07611705605e-14,-0.006468668241679174,0.011824265001004634,500,0.0,-0.127276663147,-2445.94370974,-3859.98692147,0.213052812851,0.880490039751,0.008251161962694615,0.008305991565867643,1
-3874.45734088,-3874.45734088,2.05391259556e-14,-0.08789765217690215,0.0682053726639254,501,0.0,-0.127211692362,-2453.74485529,-3874.45734088,0.213066655509,0.880547247739,0.44399378213273955,0.44429338964214815,1
-3955.53868114,-3955.53868114,1.96509475359e-14,0.02100434875318868,0.009814604194421879,502,0.0,-0.126281600209,-2508.1869382,-3955.53868114,0.213264919321,0.88136661881,0.3015205507645537,0.3017437176175357,1
-4023.93931364,-4023.93931364,1.89848137211e-14,-0.04704003463561581,0.16154832951246736,503,0.0,-0.125317895742,-2548.97242604,-4023.93931364,0.21347054274,0.882216405164,1.0061498198726344,1.00667246698257,1
-4142.75512946,-4142.75512946,1.78745906965e-14,-0.03603488915332071,0.03419627269650303,504,0.0,-0.122395600455,-2625.89739464,-4142.75512946,0.214095279089,0.884798272659,1.1303219295545812,1.1309621854707221,1
-4297.30400133,-4297.30400133,1.66533453694e-14,0.019962566990272976,-0.04454227867540416,505,0.0,-0.119326654498,-2725.37814038,-4297.30400133,0.214753335183,0.887517841712,0.5521125443940567,0.5525393987006765,1
-4373.27719172,-4373.27719172,1.59872115546e-14,0.04737360821202549,0.015529693664751367,506,0.0,-0.117130889347,-2774.61098669,-4373.27719172,0.215225401155,0.889468763559,0.02278211817133302,0.022813715383994015,1
-4381.76283578,-4381.76283578,1.59872115546e-14,-0.08768392651206904,-0.06468267200868025,507,0.0,-0.114953812727,-2779.13645701,-4381.76283578,0.215694473762,0.891407314629,0.03168222132204804,0.031683688575325775,1
-4367.56856006,-4367.56856006,1.59872115546e-14,-0.18439883914787417,-0.09916739386951584,508,0.0,-0.113820755823,-2770.22140218,-4367.56856006,0.215939006384,0.89241790226,0.29044412442860634,0.2905466964424399,1
-4305.41948592,-4305.41948592,1.65423230669e-14,0.014363204127780782,0.01441489588247988,509,0.0,-0.114068858863,-2729.86974071,-4305.41948592,0.215885437905,0.89219651813,0.23622319406767742,0.23630616650796066,1
-4233.12423228,-4233.12423228,1.72084568817e-14,0.0068160637244154484,0.03726355379210441,510,0.0,-0.114108017419,-2680.8817633,-4233.12423228,0.215876984309,0.892161581686,0.016605963024417258,0.016611702033628495,1
-4261.58280104,-4261.58280104,1.68753899743e-14,-0.025336542429102996,0.016760941299658577,511,0.0,-0.11366613419,-2700.42721373,-4261.58280104,0.215972397807,0.892555900042,0.14418628291418797,0.1442425700583012,1
-4311.78657869,-4311.78657869,1.64313007645e-14,-0.17703811903592614,-0.0522987689135579,512,0.0,-0.113053085461,-2736.75882367,-4311.78657869,0.216104840003,0.89310324806,0.15806098840869637,0.15868750114621832,1
-4258.53398411,-4258.53398411,1.68753899743e-14,-0.03370603856281242,-0.02378480187232414,513,0.0,-0.113171907365,-2700.06985616,-4258.53398411,0.21607916354,0.892997134136,0.17219940534157666,0.1726197743959179,1
-4174.02590051,-4174.02590051,1.76525460915e-14,-0.064076384960971,-0.034848297661195134,514,0.0,-0.113584449429,-2646.98979189,-4174.02590051,0.215990040181,0.892628811235,0.25907549491590603,0.2600398129257351,1
-4132.63649805,-4132.63649805,1.79856129989e-14,-0.022951079324231825,-0.038035442947424294,515,0.0,-0.11440412785,-2618.624496,-4132.63649805,0.215813070345,0.891897442445,0.009857784522984483,0.009914903046176482,1
-4107.12183203,-4107.12183203,1.82076576039e-14,-0.03616061507158547,0.009775421545438012,516,0.0,-0.115631993713,-2605.26474004,-4107.12183203,0.215548243462,0.890802984083,0.1416651082381663,0.14232217071910225,1
-4097.00060377,-4097.00060377,1.83186799063e-14,-0.042576207346134654,-0.00021810162832959889,517,0.0,-0.116612473622,-2598.4740384,-4097.00060377,0.215337006314,0.889929997697,0.27962601921308017,0.28009950420771634,1
